id,month,country,hbt,treatment_location,department_type,number_of_attendances_aggregate,number_of_attendances_episode,number_of_attendances_episode_qf,number_meeting_target_aggregate,number_meeting_target_episode,number_meeting_target_episode_qf,discharge_destination_admission_to_same,discharge_destination_admission_to_same_qf,discharge_destination_other_specialty,discharge_destination_other_specialty_qf,discharge_destination_residence,discharge_destination_residence_qf,discharge_destination_transfer,discharge_destination_transfer_qf,discharge_destination_unknown,discharge_destination_unknown_qf,attendance_greater8hrs,attendance_greater8hrs_qf,attendance_greater12hrs,attendance_greater12hrs_qf,date,year
11557,10,S92000003,S08000030,T101H,Emergency Department,4157,4157,NA,4057,4057,NA,1278,NA,11,NA,2551,NA,260,NA,57,NA,2,NA,0,NA,2017-10-01,2017
11558,10,S92000003,S08000030,T202H,Emergency Department,2001,2001,NA,1977,1977,NA,329,NA,3,NA,1328,NA,304,NA,37,NA,0,NA,0,NA,2017-10-01,2017
11559,10,S92000003,S08000030,T205H,Minor Injury Unit or Other,34,34,NA,33,33,NA,0,NA,0,NA,28,NA,3,NA,3,NA,0,NA,0,NA,2017-10-01,2017
11560,10,S92000003,S08000030,T209H,Minor Injury Unit or Other,292,292,NA,291,291,NA,0,NA,0,NA,277,NA,14,NA,1,NA,1,NA,1,NA,2017-10-01,2017
11561,10,S92000003,S08000030,T304H,Minor Injury Unit or Other,1249,1249,NA,1248,1248,NA,0,NA,0,NA,1128,NA,118,NA,3,NA,0,NA,0,NA,2017-10-01,2017
11562,10,S92000003,S08000030,T305H,Minor Injury Unit or Other,181,181,NA,181,181,NA,0,NA,0,NA,169,NA,12,NA,0,NA,0,NA,0,NA,2017-10-01,2017
11563,10,S92000003,S08000030,T316H,Minor Injury Unit or Other,97,97,NA,97,97,NA,0,NA,0,NA,85,NA,7,NA,5,NA,0,NA,0,NA,2017-10-01,2017
11564,10,S92000003,S08000030,T319H,Minor Injury Unit or Other,509,509,NA,509,509,NA,0,NA,0,NA,478,NA,31,NA,0,NA,0,NA,0,NA,2017-10-01,2017
11565,10,S92000003,S08000030,T320H,Minor Injury Unit or Other,189,189,NA,189,189,NA,1,NA,0,NA,174,NA,11,NA,3,NA,0,NA,0,NA,2017-10-01,2017
11566,10,S92000003,S08000030,T357C,Minor Injury Unit or Other,347,347,NA,347,347,NA,0,NA,0,NA,324,NA,23,NA,0,NA,0,NA,0,NA,2017-10-01,2017
11567,10,S92000003,S08000028,W106H,Minor Injury Unit or Other,60,NA,z,60,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-10-01,2017
11568,10,S92000003,S08000028,W107H,Emergency Department,528,528,NA,528,528,NA,147,NA,0,NA,363,NA,9,NA,9,NA,0,NA,0,NA,2017-10-01,2017
11569,10,S92000003,S08000028,W108H,Minor Injury Unit or Other,103,103,NA,103,103,NA,8,NA,0,NA,94,NA,0,NA,1,NA,0,NA,0,NA,2017-10-01,2017
11570,11,S92000003,S08000015,A101H,Minor Injury Unit or Other,155,NA,z,151,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11571,11,S92000003,S08000015,A110H,Minor Injury Unit or Other,45,NA,z,45,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11572,11,S92000003,S08000015,A111H,Emergency Department,5657,5657,NA,5423,5423,NA,2071,NA,9,NA,3317,NA,43,NA,217,NA,39,NA,14,NA,2017-11-01,2017
11573,11,S92000003,S08000015,A210H,Emergency Department,2918,2918,NA,2763,2763,NA,896,NA,5,NA,1889,NA,82,NA,46,NA,19,NA,1,NA,2017-11-01,2017
11574,11,S92000003,S08000015,A216H,Minor Injury Unit or Other,76,NA,z,76,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11575,11,S92000003,S08000016,B103H,Minor Injury Unit or Other,7,NA,z,7,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11576,11,S92000003,S08000016,B105H,Minor Injury Unit or Other,73,NA,z,73,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11577,11,S92000003,S08000016,B114H,Minor Injury Unit or Other,5,NA,z,5,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11578,11,S92000003,S08000016,B118H,Minor Injury Unit or Other,36,NA,z,36,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11579,11,S92000003,S08000016,B120H,Emergency Department,2405,2405,NA,2248,2248,NA,779,NA,2,NA,1406,NA,203,NA,15,NA,8,NA,4,NA,2017-11-01,2017
11580,11,S92000003,S08000017,Y101H,Minor Injury Unit or Other,25,NA,z,25,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11581,11,S92000003,S08000017,Y106H,Minor Injury Unit or Other,26,NA,z,26,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11582,11,S92000003,S08000017,Y110H,Minor Injury Unit or Other,5,5,NA,5,5,NA,0,NA,0,NA,5,NA,0,NA,0,NA,0,NA,0,NA,2017-11-01,2017
11583,11,S92000003,S08000017,Y144H,Emergency Department,956,956,NA,902,902,NA,77,NA,0,NA,794,NA,56,NA,29,NA,3,NA,1,NA,2017-11-01,2017
11584,11,S92000003,S08000017,Y146H,Emergency Department,2966,2966,NA,2709,2709,NA,1162,NA,5,NA,1661,NA,79,NA,59,NA,4,NA,1,NA,2017-11-01,2017
11585,11,S92000003,S08000029,F704H,Emergency Department,5071,5071,NA,4803,4803,NA,1614,NA,10,NA,3254,NA,131,NA,62,NA,20,NA,2,NA,2017-11-01,2017
11586,11,S92000003,S08000029,F708H,Minor Injury Unit or Other,168,168,NA,168,168,NA,0,NA,0,NA,159,NA,3,NA,6,NA,0,NA,0,NA,2017-11-01,2017
11587,11,S92000003,S08000029,F709H,Minor Injury Unit or Other,293,293,NA,293,293,NA,2,NA,0,NA,284,NA,7,NA,0,NA,0,NA,0,NA,2017-11-01,2017
11588,11,S92000003,S08000029,F805H,Minor Injury Unit or Other,1603,1603,NA,1597,1597,NA,18,NA,0,NA,1428,NA,142,NA,15,NA,0,NA,0,NA,2017-11-01,2017
11589,11,S92000003,S08000019,V201H,Minor Injury Unit or Other,1355,1355,NA,1355,1355,NA,1,NA,0,NA,1068,NA,116,NA,170,NA,0,NA,0,NA,2017-11-01,2017
11590,11,S92000003,S08000019,V217H,Emergency Department,5245,5245,NA,4908,4908,NA,1454,NA,7,NA,3109,NA,83,NA,592,NA,27,NA,3,NA,2017-11-01,2017
11591,11,S92000003,S08000020,N101H,Emergency Department,4674,4674,NA,4313,4313,NA,1355,NA,7,NA,2973,NA,23,NA,316,NA,8,NA,0,NA,2017-11-01,2017
11592,11,S92000003,S08000020,N121H,Emergency Department,1293,1293,NA,1282,1282,NA,137,NA,0,NA,1092,NA,0,NA,64,NA,0,NA,0,NA,2017-11-01,2017
11593,11,S92000003,S08000020,N151H,Minor Injury Unit or Other,70,NA,z,70,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11594,11,S92000003,S08000020,N331H,Minor Injury Unit or Other,5,NA,z,5,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11595,11,S92000003,S08000020,N332H,Minor Injury Unit or Other,17,NA,z,17,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11596,11,S92000003,S08000020,N333H,Minor Injury Unit or Other,1210,NA,z,1209,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11597,11,S92000003,S08000020,N334H,Minor Injury Unit or Other,585,NA,z,581,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11598,11,S92000003,S08000020,N335H,Minor Injury Unit or Other,244,NA,z,243,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11599,11,S92000003,S08000020,N336H,Minor Injury Unit or Other,121,NA,z,121,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11600,11,S92000003,S08000020,N337H,Minor Injury Unit or Other,284,NA,z,279,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11601,11,S92000003,S08000020,N411H,Emergency Department,1849,1849,NA,1796,1796,NA,376,NA,1,NA,1427,NA,11,NA,34,NA,4,NA,0,NA,2017-11-01,2017
11602,11,S92000003,S08000020,N431H,Minor Injury Unit or Other,37,NA,z,37,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11603,11,S92000003,S08000020,N432H,Minor Injury Unit or Other,16,NA,z,16,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11604,11,S92000003,S08000020,N433H,Minor Injury Unit or Other,79,NA,z,79,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11605,11,S92000003,S08000020,N451H,Minor Injury Unit or Other,12,NA,z,12,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11606,11,S92000003,S08000020,N494H,Minor Injury Unit or Other,50,NA,z,50,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11607,11,S92000003,S08000020,N683C,Minor Injury Unit or Other,29,NA,z,29,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11608,11,S92000003,S08000031,C206H,Minor Injury Unit or Other,1321,1321,NA,1291,1291,NA,202,NA,2,NA,1019,NA,88,NA,10,NA,0,NA,0,NA,2017-11-01,2017
11609,11,S92000003,S08000031,C313H,Emergency Department,2645,2645,NA,2454,2454,NA,676,NA,5,NA,1702,NA,53,NA,209,NA,10,NA,0,NA,2017-11-01,2017
11610,11,S92000003,S08000031,C418H,Emergency Department,5145,5145,NA,4522,4522,NA,1491,NA,9,NA,3445,NA,115,NA,85,NA,74,NA,3,NA,2017-11-01,2017
11611,11,S92000003,S08000031,G107H,Emergency Department,7617,7617,NA,7006,7006,NA,2212,NA,23,NA,4905,NA,159,NA,318,NA,21,NA,1,NA,2017-11-01,2017
11612,11,S92000003,S08000031,G207H,Minor Injury Unit or Other,1508,1508,NA,1507,1507,NA,2,NA,0,NA,1405,NA,86,NA,15,NA,0,NA,0,NA,2017-11-01,2017
11613,11,S92000003,S08000031,G306H,Minor Injury Unit or Other,2627,2627,NA,2627,2627,NA,1,NA,1,NA,2325,NA,270,NA,30,NA,0,NA,0,NA,2017-11-01,2017
11614,11,S92000003,S08000031,G405H,Emergency Department,8222,8222,NA,7077,7077,NA,2611,NA,22,NA,5316,NA,71,NA,202,NA,60,NA,1,NA,2017-11-01,2017
11615,11,S92000003,S08000031,G513H,Emergency Department,5946,5946,NA,5738,5738,NA,1213,NA,2,NA,4694,NA,6,NA,31,NA,0,NA,0,NA,2017-11-01,2017
11616,11,S92000003,S08000022,C106H,Minor Injury Unit or Other,619,NA,z,617,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11617,11,S92000003,S08000022,C108H,Minor Injury Unit or Other,125,NA,z,125,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11618,11,S92000003,S08000022,C113H,Minor Injury Unit or Other,318,NA,z,314,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11619,11,S92000003,S08000022,C121H,Emergency Department,594,594,NA,583,583,NA,160,NA,1,NA,409,NA,24,NA,0,NA,1,NA,0,NA,2017-11-01,2017
11620,11,S92000003,S08000022,C122H,Minor Injury Unit or Other,462,NA,z,457,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11621,11,S92000003,S08000022,H101H,Minor Injury Unit or Other,179,NA,z,179,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11622,11,S92000003,S08000022,H103H,Emergency Department,548,548,NA,539,539,NA,150,NA,0,NA,397,NA,1,NA,0,NA,0,NA,0,NA,2017-11-01,2017
11623,11,S92000003,S08000022,H106H,Minor Injury Unit or Other,26,NA,z,26,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11624,11,S92000003,S08000022,H202H,Emergency Department,2728,2728,NA,2585,2585,NA,711,NA,4,NA,2006,NA,7,NA,0,NA,6,NA,0,NA,2017-11-01,2017
11625,11,S92000003,S08000022,H208H,Minor Injury Unit or Other,301,NA,z,301,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11626,11,S92000003,S08000022,H210H,Minor Injury Unit or Other,60,NA,z,60,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11627,11,S92000003,S08000022,H212H,Emergency Department,609,609,NA,595,595,NA,120,NA,0,NA,484,NA,5,NA,0,NA,0,NA,0,NA,2017-11-01,2017
11628,11,S92000003,S08000022,H214H,Minor Injury Unit or Other,305,NA,z,305,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11629,11,S92000003,S08000022,H215H,Minor Injury Unit or Other,151,NA,z,151,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11630,11,S92000003,S08000022,H217H,Minor Injury Unit or Other,41,NA,z,41,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11631,11,S92000003,S08000022,H219H,Minor Injury Unit or Other,161,NA,z,161,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11632,11,S92000003,S08000022,H224H,Minor Injury Unit or Other,309,NA,z,296,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11633,11,S92000003,S08000022,H227B,Minor Injury Unit or Other,98,NA,z,98,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11634,11,S92000003,S08000022,H227H,Minor Injury Unit or Other,151,NA,z,151,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11635,11,S92000003,S08000032,L106H,Emergency Department,5619,5619,NA,5337,5337,NA,1778,NA,6,NA,3698,NA,108,NA,29,NA,11,NA,1,NA,2017-11-01,2017
11636,11,S92000003,S08000032,L206H,Minor Injury Unit or Other,54,NA,z,54,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11637,11,S92000003,S08000032,L207H,Minor Injury Unit or Other,64,NA,z,64,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11638,11,S92000003,S08000032,L302H,Emergency Department,5167,5167,NA,4600,4600,NA,1528,NA,8,NA,3541,NA,75,NA,15,NA,101,NA,45,NA,2017-11-01,2017
11639,11,S92000003,S08000032,L308H,Emergency Department,5847,5847,NA,5348,5348,NA,1781,NA,8,NA,3844,NA,52,NA,162,NA,68,NA,11,NA,2017-11-01,2017
11640,11,S92000003,S08000024,S108H,Minor Injury Unit or Other,128,NA,z,128,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11641,11,S92000003,S08000024,S116H,Minor Injury Unit or Other,3867,3867,NA,3375,3375,NA,1094,NA,0,NA,2739,NA,34,NA,0,NA,144,NA,66,NA,2017-11-01,2017
11642,11,S92000003,S08000024,S308H,Emergency Department,4300,4300,NA,4104,4104,NA,835,NA,2,NA,3380,NA,83,NA,0,NA,16,NA,1,NA,2017-11-01,2017
11643,11,S92000003,S08000024,S314H,Emergency Department,9725,9725,NA,8157,8157,NA,2916,NA,14,NA,6686,NA,109,NA,0,NA,281,NA,62,NA,2017-11-01,2017
11644,11,S92000003,S08000024,S319H,Emergency Department,4824,4824,NA,4655,4655,NA,638,NA,0,NA,4183,NA,3,NA,0,NA,1,NA,0,NA,2017-11-01,2017
11645,11,S92000003,S08000025,R103H,Emergency Department,454,454,NA,436,436,NA,110,NA,0,NA,339,NA,1,NA,4,NA,0,NA,0,NA,2017-11-01,2017
11646,11,S92000003,S08000026,Z102H,Emergency Department,588,588,NA,568,568,NA,157,NA,1,NA,426,NA,2,NA,2,NA,0,NA,0,NA,2017-11-01,2017
11647,11,S92000003,S08000030,T101H,Emergency Department,4046,4046,NA,3929,3929,NA,1277,NA,8,NA,2469,NA,246,NA,46,NA,2,NA,0,NA,2017-11-01,2017
11648,11,S92000003,S08000030,T202H,Emergency Department,1905,1905,NA,1874,1874,NA,330,NA,2,NA,1290,NA,273,NA,10,NA,0,NA,0,NA,2017-11-01,2017
11649,11,S92000003,S08000030,T205H,Minor Injury Unit or Other,29,29,NA,29,29,NA,0,NA,0,NA,27,NA,2,NA,0,NA,0,NA,0,NA,2017-11-01,2017
11650,11,S92000003,S08000030,T209H,Minor Injury Unit or Other,239,239,NA,239,239,NA,0,NA,0,NA,228,NA,10,NA,1,NA,0,NA,0,NA,2017-11-01,2017
11651,11,S92000003,S08000030,T304H,Minor Injury Unit or Other,1145,1145,NA,1145,1145,NA,0,NA,0,NA,1062,NA,83,NA,0,NA,0,NA,0,NA,2017-11-01,2017
11652,11,S92000003,S08000030,T305H,Minor Injury Unit or Other,176,176,NA,176,176,NA,0,NA,0,NA,165,NA,9,NA,2,NA,0,NA,0,NA,2017-11-01,2017
11653,11,S92000003,S08000030,T316H,Minor Injury Unit or Other,67,67,NA,67,67,NA,0,NA,0,NA,61,NA,5,NA,1,NA,0,NA,0,NA,2017-11-01,2017
11654,11,S92000003,S08000030,T319H,Minor Injury Unit or Other,375,375,NA,375,375,NA,0,NA,0,NA,355,NA,19,NA,1,NA,0,NA,0,NA,2017-11-01,2017
11655,11,S92000003,S08000030,T320H,Minor Injury Unit or Other,140,140,NA,139,139,NA,0,NA,0,NA,133,NA,7,NA,0,NA,0,NA,0,NA,2017-11-01,2017
11656,11,S92000003,S08000030,T357C,Minor Injury Unit or Other,333,333,NA,333,333,NA,0,NA,0,NA,317,NA,16,NA,0,NA,0,NA,0,NA,2017-11-01,2017
11657,11,S92000003,S08000028,W106H,Minor Injury Unit or Other,33,NA,z,33,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-11-01,2017
11658,11,S92000003,S08000028,W107H,Emergency Department,497,497,NA,491,491,NA,157,NA,1,NA,325,NA,4,NA,10,NA,0,NA,0,NA,2017-11-01,2017
11659,11,S92000003,S08000028,W108H,Minor Injury Unit or Other,111,111,NA,110,110,NA,8,NA,0,NA,102,NA,1,NA,0,NA,0,NA,0,NA,2017-11-01,2017
11660,12,S92000003,S08000015,A101H,Minor Injury Unit or Other,162,NA,z,161,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11661,12,S92000003,S08000015,A110H,Minor Injury Unit or Other,63,NA,z,58,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11662,12,S92000003,S08000015,A111H,Emergency Department,6012,6012,NA,5481,5481,NA,2337,NA,10,NA,3430,NA,34,NA,201,NA,125,NA,36,NA,2017-12-01,2017
11663,12,S92000003,S08000015,A210H,Emergency Department,3253,3253,NA,3037,3037,NA,987,NA,4,NA,2144,NA,79,NA,39,NA,45,NA,12,NA,2017-12-01,2017
11664,12,S92000003,S08000015,A216H,Minor Injury Unit or Other,56,NA,z,56,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11665,12,S92000003,S08000016,B103H,Minor Injury Unit or Other,8,NA,z,8,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11666,12,S92000003,S08000016,B105H,Minor Injury Unit or Other,81,NA,z,81,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11667,12,S92000003,S08000016,B114H,Minor Injury Unit or Other,7,NA,z,7,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11668,12,S92000003,S08000016,B118H,Minor Injury Unit or Other,32,NA,z,32,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11669,12,S92000003,S08000016,B120H,Emergency Department,2623,2623,NA,2319,2319,NA,903,NA,2,NA,1482,NA,220,NA,16,NA,52,NA,23,NA,2017-12-01,2017
11670,12,S92000003,S08000017,Y101H,Minor Injury Unit or Other,19,NA,z,19,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11671,12,S92000003,S08000017,Y106H,Minor Injury Unit or Other,34,NA,z,34,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11672,12,S92000003,S08000017,Y109H,Minor Injury Unit or Other,1,NA,z,1,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11673,12,S92000003,S08000017,Y110H,Minor Injury Unit or Other,10,10,NA,10,10,NA,0,NA,0,NA,8,NA,2,NA,0,NA,0,NA,0,NA,2017-12-01,2017
11674,12,S92000003,S08000017,Y144H,Emergency Department,1130,1130,NA,1036,1036,NA,90,NA,1,NA,903,NA,101,NA,35,NA,6,NA,1,NA,2017-12-01,2017
11675,12,S92000003,S08000017,Y146H,Emergency Department,2850,2850,NA,2408,2408,NA,1036,NA,4,NA,1674,NA,91,NA,45,NA,70,NA,2,NA,2017-12-01,2017
11676,12,S92000003,S08000029,F704H,Emergency Department,5529,5529,NA,4889,4889,NA,1732,NA,14,NA,3565,NA,158,NA,60,NA,89,NA,25,NA,2017-12-01,2017
11677,12,S92000003,S08000029,F708H,Minor Injury Unit or Other,121,121,NA,121,121,NA,1,NA,0,NA,112,NA,6,NA,2,NA,0,NA,0,NA,2017-12-01,2017
11678,12,S92000003,S08000029,F709H,Minor Injury Unit or Other,195,195,NA,195,195,NA,0,NA,0,NA,184,NA,11,NA,0,NA,0,NA,0,NA,2017-12-01,2017
11679,12,S92000003,S08000029,F805H,Minor Injury Unit or Other,1630,1630,NA,1584,1584,NA,16,NA,0,NA,1435,NA,153,NA,26,NA,5,NA,0,NA,2017-12-01,2017
11680,12,S92000003,S08000019,V201H,Minor Injury Unit or Other,1427,1427,NA,1424,1424,NA,1,NA,0,NA,1027,NA,121,NA,278,NA,0,NA,0,NA,2017-12-01,2017
11681,12,S92000003,S08000019,V217H,Emergency Department,5569,5569,NA,3932,3932,NA,1758,NA,15,NA,2780,NA,91,NA,925,NA,331,NA,101,NA,2017-12-01,2017
11682,12,S92000003,S08000020,N101H,Emergency Department,5344,5344,NA,4630,4630,NA,1480,NA,11,NA,3473,NA,24,NA,356,NA,47,NA,6,NA,2017-12-01,2017
11683,12,S92000003,S08000020,N121H,Emergency Department,1262,1262,NA,1238,1238,NA,143,NA,1,NA,1023,NA,1,NA,94,NA,0,NA,0,NA,2017-12-01,2017
11684,12,S92000003,S08000020,N151H,Minor Injury Unit or Other,82,NA,z,82,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11685,12,S92000003,S08000020,N331H,Minor Injury Unit or Other,4,NA,z,4,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11686,12,S92000003,S08000020,N332H,Minor Injury Unit or Other,38,NA,z,38,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11687,12,S92000003,S08000020,N333H,Minor Injury Unit or Other,1410,NA,z,1409,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11688,12,S92000003,S08000020,N334H,Minor Injury Unit or Other,771,NA,z,766,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11689,12,S92000003,S08000020,N335H,Minor Injury Unit or Other,276,NA,z,274,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11690,12,S92000003,S08000020,N336H,Minor Injury Unit or Other,141,NA,z,141,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11691,12,S92000003,S08000020,N337H,Minor Injury Unit or Other,244,NA,z,244,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11692,12,S92000003,S08000020,N411H,Emergency Department,2096,2096,NA,2003,2003,NA,470,NA,3,NA,1541,NA,22,NA,60,NA,3,NA,0,NA,2017-12-01,2017
11693,12,S92000003,S08000020,N431H,Minor Injury Unit or Other,47,NA,z,47,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11694,12,S92000003,S08000020,N432H,Minor Injury Unit or Other,8,NA,z,8,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11695,12,S92000003,S08000020,N433H,Minor Injury Unit or Other,98,NA,z,98,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11696,12,S92000003,S08000020,N451H,Minor Injury Unit or Other,20,NA,z,20,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11697,12,S92000003,S08000020,N494H,Minor Injury Unit or Other,80,NA,z,80,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11698,12,S92000003,S08000020,N683C,Minor Injury Unit or Other,38,NA,z,38,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-12-01,2017
11699,12,S92000003,S08000031,C206H,Minor Injury Unit or Other,1372,1372,NA,1267,1267,NA,240,NA,1,NA,1030,NA,85,NA,16,NA,12,NA,2,NA,2017-12-01,2017
11700,12,S92000003,S08000031,C313H,Emergency Department,2908,2908,NA,2451,2451,NA,857,NA,7,NA,1851,NA,58,NA,135,NA,38,NA,3,NA,2017-12-01,2017
11701,12,S92000003,S08000031,C418H,Emergency Department,5927,5927,NA,4451,4451,NA,1958,NA,20,NA,3671,NA,103,NA,175,NA,366,NA,29,NA,2017-12-01,2017
11702,12,S92000003,S08000031,G107H,Emergency Department,8061,8061,NA,6308,6308,NA,2439,NA,24,NA,5047,NA,151,NA,400,NA,263,NA,33,NA,2017-12-01,2017
11703,12,S92000003,S08000031,G207H,Minor Injury Unit or Other,1460,1460,NA,1422,1422,NA,0,NA,1,NA,1340,NA,101,NA,18,NA,0,NA,0,NA,2017-12-01,2017
11704,12,S92000003,S08000031,G306H,Minor Injury Unit or Other,2481,2481,NA,2480,2480,NA,1,NA,0,NA,2196,NA,215,NA,69,NA,0,NA,0,NA,2017-12-01,2017
11705,12,S92000003,S08000031,G405H,Emergency Department,8848,8848,NA,6384,6384,NA,2904,NA,20,NA,5550,NA,88,NA,286,NA,351,NA,73,NA,2017-12-01,2017
11706,12,S92000003,S08000031,G513H,Emergency Department,5944,5944,NA,5533,5533,NA,1208,NA,2,NA,4688,NA,4,NA,42,NA,2,NA,0,NA,2017-12-01,2017
