quarter,quarter_qf,hb,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beds,all_staffed_beds_qf,total_occupied_beds,total_occupied_beds_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf,q,date
Q3,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,1824,NA,1489,NA,19.82608695652174,NA,16.184782608695652,NA,81.63377192982456,NA,Q3,2017-07-01
Q4,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,1944,NA,1388,NA,21.130434782608695,NA,15.08695652173913,NA,71.39917695473251,NA,Q4,2017-10-01
Q1,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,2131,NA,1606,NA,23.677777777777777,NA,17.844444444444445,NA,75.36367902393243,NA,Q1,2018-01-01
Q2,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,2203,NA,1781,NA,24.208791208791208,NA,19.571428571428573,NA,80.8443032228779,NA,Q2,2018-04-01
Q3,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,1806,NA,1258,NA,19.630434782608695,NA,13.673913043478262,NA,69.65669988925804,NA,Q3,2018-07-01
Q4,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,1882,NA,1316,NA,20.456521739130434,NA,14.304347826086955,NA,69.92561105207227,NA,Q4,2018-10-01
Q1,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,2051,NA,1645,NA,22.788888888888888,NA,18.27777777777778,NA,80.2047781569966,NA,Q1,2019-01-01
Q2,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,1598,NA,993,NA,17.560439560439562,NA,10.912087912087912,NA,62.140175219023774,NA,Q2,2019-04-01
Q3,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,1688,NA,969,NA,18.347826086956523,NA,10.532608695652174,NA,57.40521327014218,NA,Q3,2019-07-01
Q4,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,2053,NA,1234,NA,22.315217391304348,NA,13.41304347826087,NA,60.10716025328787,NA,Q4,2019-10-01
Q1,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,1961,NA,1125,NA,21.54945054945055,NA,12.362637362637363,NA,57.368689444161134,NA,Q1,2020-01-01
Q2,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,2032,NA,733,NA,22.32967032967033,NA,8.054945054945055,NA,36.072834645669296,NA,Q2,2020-04-01
Q3,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,2861,NA,1249,NA,31.097826086956523,NA,13.576086956521738,NA,43.6560643131772,NA,Q3,2020-07-01
Q4,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,2223,NA,1402,NA,24.16304347826087,NA,15.23913043478261,NA,63.067926225820955,NA,Q4,2020-10-01
Q1,NA,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,2157,NA,1131,NA,23.966666666666665,NA,12.566666666666666,NA,52.433936022253135,NA,Q1,2021-01-01
Q2,p,Lothian,NA,S08000024,d,AH,NA,Neurology,NA,2174,NA,1182,NA,23.89010989010989,NA,12.989010989010987,NA,54.36982520699172,NA,Q2,2021-04-01
Q2,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4357,NA,3894,NA,47.87912087912088,NA,42.79120879120879,NA,89.37342207941244,NA,Q2,2016-04-01
Q3,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4609,NA,4130,NA,50.09782608695652,NA,44.891304347826086,NA,89.60729008461705,NA,Q3,2016-07-01
Q4,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4636,NA,4052,NA,50.391304347826086,NA,44.04347826086956,NA,87.40293356341674,NA,Q4,2016-10-01
Q1,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4624,NA,4081,NA,51.37777777777778,NA,45.34444444444444,NA,88.2569204152249,NA,Q1,2017-01-01
Q2,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4666,NA,4089,NA,51.27472527472528,NA,44.934065934065934,NA,87.63394770681525,NA,Q2,2017-04-01
Q3,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4744,NA,3947,NA,51.56521739130435,NA,42.90217391304348,NA,83.1998313659359,NA,Q3,2017-07-01
Q4,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4601,NA,3947,NA,50.01086956521739,NA,42.90217391304348,NA,85.78569876113889,NA,Q4,2017-10-01
Q1,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4071,NA,3588,NA,45.233333333333334,NA,39.86666666666667,NA,88.13559322033898,NA,Q1,2018-01-01
Q2,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4124,NA,3625,NA,45.31868131868132,NA,39.83516483516483,NA,87.90009699321047,NA,Q2,2018-04-01
Q3,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4285,NA,4055,NA,46.57608695652174,NA,44.07608695652174,NA,94.63243873978998,NA,Q3,2018-07-01
Q4,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4170,NA,3669,NA,45.32608695652174,NA,39.880434782608695,NA,87.98561151079136,NA,Q4,2018-10-01
Q1,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4051,NA,3444,NA,45.01111111111111,NA,38.266666666666666,NA,85.01604542088373,NA,Q1,2019-01-01
Q2,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4854,NA,4103,NA,53.34065934065934,NA,45.08791208791209,NA,84.52822414503501,NA,Q2,2019-04-01
Q3,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4906,NA,3872,NA,53.32608695652174,NA,42.08695652173913,NA,78.9237668161435,NA,Q3,2019-07-01
Q4,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4525,NA,3727,NA,49.18478260869565,NA,40.51086956521739,NA,82.3646408839779,NA,Q4,2019-10-01
Q1,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4554,NA,3726,NA,50.04395604395605,NA,40.94505494505494,NA,81.81818181818181,NA,Q1,2020-01-01
Q2,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4593,NA,2554,NA,50.472527472527474,NA,28.065934065934066,NA,55.6063575005443,NA,Q2,2020-04-01
Q3,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,6479,NA,3431,NA,70.42391304347827,NA,37.29347826086956,NA,52.955703040592674,NA,Q3,2020-07-01
Q4,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4612,NA,4092,NA,50.130434782608695,NA,44.47826086956522,NA,88.72506504770165,NA,Q4,2020-10-01
Q1,NA,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,3963,NA,3615,NA,44.03333333333333,NA,40.166666666666664,NA,91.21877365632098,NA,Q1,2021-01-01
Q2,p,Lothian,NA,S08000024,d,C6,NA,Neurosurgery,NA,4571,NA,3929,NA,50.23076923076923,NA,43.175824175824175,NA,85.95493327499453,NA,Q2,2021-04-01
Q2,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10161,NA,6661,NA,111.65934065934066,NA,73.1978021978022,NA,65.55457140045272,NA,Q2,2016-04-01
Q3,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10283,NA,6730,NA,111.77173913043478,NA,73.15217391304348,NA,65.44782650977342,NA,Q3,2016-07-01
Q4,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10275,NA,6527,NA,111.68478260869566,NA,70.94565217391305,NA,63.523114355231144,NA,Q4,2016-10-01
Q1,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10047,NA,6286,NA,111.63333333333334,NA,69.84444444444445,NA,62.5659400816164,NA,Q1,2017-01-01
Q2,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10147,NA,6199,NA,111.50549450549453,NA,68.12087912087912,NA,61.09194835912092,NA,Q2,2017-04-01
Q3,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10265,NA,6781,NA,111.57608695652172,NA,73.70652173913044,NA,66.05942523136873,NA,Q3,2017-07-01
Q4,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10264,NA,6448,NA,111.56521739130434,NA,70.08695652173913,NA,62.821512081060014,NA,Q4,2017-10-01
Q1,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10066,NA,6229,NA,111.84444444444443,NA,69.21111111111111,NA,61.88158156169282,NA,Q1,2018-01-01
Q2,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10174,NA,6267,NA,111.8021978021978,NA,68.86813186813187,NA,61.598191468448995,NA,Q2,2018-04-01
Q3,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,9991,NA,6072,NA,108.59782608695652,NA,66,NA,60.77469722750476,NA,Q3,2018-07-01
Q4,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,9745,NA,6430,NA,105.92391304347828,NA,69.8913043478261,NA,65.9825551564905,NA,Q4,2018-10-01
Q1,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10050,NA,6070,NA,111.66666666666669,NA,67.44444444444444,NA,60.39800995024875,NA,Q1,2019-01-01
Q2,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10177,NA,6106,NA,111.83516483516485,NA,67.0989010989011,NA,59.998034784317575,NA,Q2,2019-04-01
Q3,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10281,NA,6274,NA,111.75,NA,68.19565217391305,NA,61.02519210193561,NA,Q3,2019-07-01
Q4,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,9954,NA,5997,NA,108.19565217391305,NA,65.18478260869566,NA,60.24713682941532,NA,Q4,2019-10-01
Q1,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10150,NA,5622,NA,111.53846153846152,NA,61.78021978021978,NA,55.38916256157635,NA,Q1,2020-01-01
Q2,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10143,NA,4901,NA,111.46153846153848,NA,53.857142857142854,NA,48.31903776003154,NA,Q2,2020-04-01
Q3,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10276,NA,5749,NA,111.69565217391305,NA,62.48913043478261,NA,55.94589334371351,NA,Q3,2020-07-01
Q4,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10028,NA,5743,NA,109,NA,62.42391304347826,NA,57.26964499401676,NA,Q4,2020-10-01
Q1,NA,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10157,NA,5643,NA,112.85555555555555,NA,62.7,NA,55.557743428177616,NA,Q1,2021-01-01
Q2,p,Lothian,NA,S08000024,d,F3,NA,Obstetrics,NA,10157,NA,5982,NA,111.6153846153846,NA,65.73626373626374,NA,58.89534311312396,NA,Q2,2021-04-01
Q2,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,957,NA,641,NA,10.516483516483516,NA,7.043956043956044,NA,66.98014629049112,NA,Q2,2016-04-01
Q3,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,964,NA,595,NA,10.478260869565217,NA,6.467391304347826,NA,61.72199170124482,NA,Q3,2016-07-01
Q4,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,967,NA,641,NA,10.51086956521739,NA,6.967391304347826,NA,66.28748707342295,NA,Q4,2016-10-01
Q1,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,948,NA,640,NA,10.533333333333331,NA,7.111111111111111,NA,67.51054852320675,NA,Q1,2017-01-01
Q2,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,958,NA,697,NA,10.527472527472527,NA,7.65934065934066,NA,72.75574112734866,NA,Q2,2017-04-01
Q3,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,971,NA,679,NA,10.554347826086955,NA,7.380434782608695,NA,69.92790937178167,NA,Q3,2017-07-01
Q4,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,997,NA,595,NA,10.83695652173913,NA,6.467391304347826,NA,59.679037111334,NA,Q4,2017-10-01
Q1,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,954,NA,597,NA,10.6,NA,6.633333333333334,NA,62.578616352201266,NA,Q1,2018-01-01
Q2,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,1337,NA,779,NA,14.692307692307692,NA,8.56043956043956,NA,58.26477187733733,NA,Q2,2018-04-01
Q3,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,1050,NA,914,NA,11.41304347826087,NA,9.934782608695652,NA,87.04761904761905,NA,Q3,2018-07-01
Q4,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,1454,NA,1436,NA,15.804347826086955,NA,15.608695652173912,NA,98.76203576341128,NA,Q4,2018-10-01
Q1,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,1428,NA,1410,NA,15.866666666666667,NA,15.666666666666666,NA,98.73949579831933,NA,Q1,2019-01-01
Q2,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,1095,NA,1095,NA,12.032967032967033,NA,12.032967032967033,NA,100,NA,Q2,2019-04-01
Q3,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,1133,NA,1133,NA,12.315217391304348,NA,12.315217391304348,NA,100,NA,Q3,2019-07-01
Q4,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,1118,NA,1118,NA,12.152173913043478,NA,12.152173913043478,NA,100,NA,Q4,2019-10-01
Q1,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,1101,NA,510,NA,12.0989010989011,NA,5.604395604395604,NA,46.32152588555858,NA,Q1,2020-01-01
Q2,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,1094,NA,262,NA,12.021978021978022,NA,2.879120879120879,NA,23.948811700182816,NA,Q2,2020-04-01
Q3,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,1107,NA,574,NA,12.032608695652174,NA,6.239130434782608,NA,51.85185185185185,NA,Q3,2020-07-01
Q4,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,1110,NA,432,NA,12.065217391304348,NA,4.695652173913044,NA,38.91891891891892,NA,Q4,2020-10-01
Q1,NA,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,1089,NA,336,NA,12.1,NA,3.7333333333333334,NA,30.85399449035813,NA,Q1,2021-01-01
Q2,p,Lothian,NA,S08000024,d,C7,NA,Ophthalmology,NA,1099,NA,502,NA,12.076923076923077,NA,5.516483516483516,NA,45.6778889899909,NA,Q2,2021-04-01
Q4,NA,Lothian,NA,S08000024,d,D3,NA,Oral Surgery,NA,6,NA,6,NA,0.06521739130434782,NA,0.06521739130434782,NA,100,NA,Q4,2020-10-01
Q2,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1827,NA,0,NA,20.076923076923077,NA,0,NA,0,NA,Q2,2016-04-01
Q3,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,2012,NA,0,NA,21.869565217391305,NA,0,NA,0,NA,Q3,2016-07-01
Q4,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1902,NA,0,NA,20.67391304347826,NA,0,NA,0,NA,Q4,2016-10-01
Q1,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1693,NA,0,NA,18.81111111111111,NA,0,NA,0,NA,Q1,2017-01-01
Q2,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1778,NA,0,NA,19.53846153846154,NA,0,NA,0,NA,Q2,2017-04-01
Q3,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1812,NA,0,NA,19.695652173913043,NA,0,NA,0,NA,Q3,2017-07-01
Q4,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1817,NA,0,NA,19.75,NA,0,NA,0,NA,Q4,2017-10-01
Q1,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1533,NA,0,NA,17.033333333333335,NA,0,NA,0,NA,Q1,2018-01-01
Q2,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1695,NA,0,NA,18.626373626373628,NA,0,NA,0,NA,Q2,2018-04-01
Q3,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,2076,NA,0,NA,22.565217391304348,NA,0,NA,0,NA,Q3,2018-07-01
Q4,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,2329,NA,0,NA,25.315217391304348,NA,0,NA,0,NA,Q4,2018-10-01
Q1,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1670,NA,0,NA,18.555555555555557,NA,0,NA,0,NA,Q1,2019-01-01
Q2,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1862,NA,0,NA,20.46153846153846,NA,0,NA,0,NA,Q2,2019-04-01
Q3,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1776,NA,0,NA,19.304347826086957,NA,0,NA,0,NA,Q3,2019-07-01
Q4,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1969,NA,0,NA,21.402173913043477,NA,0,NA,0,NA,Q4,2019-10-01
Q1,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,2160,NA,0,NA,23.736263736263737,NA,0,NA,0,NA,Q1,2020-01-01
Q2,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1869,NA,0,NA,20.53846153846154,NA,0,NA,0,NA,Q2,2020-04-01
Q3,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,2854,NA,0,NA,31.02173913043478,NA,0,NA,0,NA,Q3,2020-07-01
Q4,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,2053,NA,0,NA,22.315217391304348,NA,0,NA,0,NA,Q4,2020-10-01
Q1,NA,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1804,NA,0,NA,20.044444444444444,NA,0,NA,0,NA,Q1,2021-01-01
Q2,p,Lothian,NA,S08000024,d,NA,z,Other Grouping,d,1517,NA,0,NA,16.67032967032967,NA,0,NA,0,NA,Q2,2021-04-01
Q2,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA,Q2,2016-04-01
Q3,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,8,NA,8,NA,0.08695652173913043,NA,0.08695652173913043,NA,100,NA,Q3,2016-07-01
Q4,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA,Q4,2016-10-01
Q1,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,3,NA,3,NA,0.03333333333333333,NA,0.03333333333333333,NA,100,NA,Q1,2017-01-01
Q2,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,7,NA,7,NA,0.07692307692307693,NA,0.07692307692307693,NA,100,NA,Q2,2017-04-01
Q3,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,3,NA,3,NA,0.03260869565217391,NA,0.03260869565217391,NA,100,NA,Q3,2017-07-01
Q1,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,3,NA,3,NA,0.03333333333333333,NA,0.03333333333333333,NA,100,NA,Q1,2018-01-01
Q2,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,3,NA,3,NA,0.03296703296703297,NA,0.03296703296703297,NA,100,NA,Q2,2018-04-01
Q3,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,6,NA,6,NA,0.06521739130434782,NA,0.06521739130434782,NA,100,NA,Q3,2018-07-01
Q4,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,4,NA,4,NA,0.04347826086956521,NA,0.04347826086956521,NA,100,NA,Q4,2018-10-01
Q1,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,5,NA,5,NA,0.05555555555555555,NA,0.05555555555555555,NA,100,NA,Q1,2019-01-01
Q2,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,2,NA,2,NA,0.02197802197802198,NA,0.02197802197802198,NA,100,NA,Q2,2019-04-01
Q3,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,2,NA,2,NA,0.0217391304347826,NA,0.0217391304347826,NA,100,NA,Q3,2019-07-01
Q4,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,23,NA,23,NA,0.25,NA,0.25,NA,100,NA,Q4,2019-10-01
Q1,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,31,NA,31,NA,0.34065934065934067,NA,0.34065934065934067,NA,100,NA,Q1,2020-01-01
Q2,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,11,NA,11,NA,0.12087912087912088,NA,0.12087912087912088,NA,100,NA,Q2,2020-04-01
Q3,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,18,NA,18,NA,0.1956521739130435,NA,0.1956521739130435,NA,100,NA,Q3,2020-07-01
Q4,NA,Lothian,NA,S08000024,d,D8,NA,Paediatric Dentistry,NA,4,NA,4,NA,0.04347826086956521,NA,0.04347826086956521,NA,100,NA,Q4,2020-10-01
Q2,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,876,NA,571,NA,9.626373626373626,NA,6.274725274725275,NA,65.18264840182648,NA,Q2,2016-04-01
Q3,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1056,NA,554,NA,11.478260869565217,NA,6.021739130434782,NA,52.46212121212122,NA,Q3,2016-07-01
Q4,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,988,NA,674,NA,10.73913043478261,NA,7.326086956521739,NA,68.21862348178136,NA,Q4,2016-10-01
Q1,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1148,NA,764,NA,12.755555555555556,NA,8.488888888888889,NA,66.55052264808361,NA,Q1,2017-01-01
Q2,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,930,NA,653,NA,10.21978021978022,NA,7.175824175824176,NA,70.21505376344088,NA,Q2,2017-04-01
Q3,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1212,NA,782,NA,13.173913043478262,NA,8.5,NA,64.52145214521452,NA,Q3,2017-07-01
Q4,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1073,NA,762,NA,11.66304347826087,NA,8.282608695652174,NA,71.01584342963653,NA,Q4,2017-10-01
Q1,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1083,NA,682,NA,12.033333333333331,NA,7.5777777777777775,NA,62.97322253000923,NA,Q1,2018-01-01
Q2,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,963,NA,639,NA,10.582417582417582,NA,7.021978021978022,NA,66.35514018691589,NA,Q2,2018-04-01
Q3,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1024,NA,637,NA,11.130434782608695,NA,6.923913043478261,NA,62.20703125,NA,Q3,2018-07-01
Q4,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,941,NA,675,NA,10.228260869565217,NA,7.336956521739131,NA,71.73219978746016,NA,Q4,2018-10-01
Q1,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1209,NA,942,NA,13.433333333333334,NA,10.466666666666669,NA,77.91563275434244,NA,Q1,2019-01-01
Q2,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1245,NA,933,NA,13.68131868131868,NA,10.252747252747254,NA,74.9397590361446,NA,Q2,2019-04-01
Q3,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1176,NA,821,NA,12.782608695652174,NA,8.923913043478262,NA,69.81292517006803,NA,Q3,2019-07-01
Q4,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1245,NA,633,NA,13.532608695652174,NA,6.880434782608695,NA,50.843373493975896,NA,Q4,2019-10-01
Q1,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1724,NA,702,NA,18.945054945054945,NA,7.714285714285714,NA,40.71925754060325,NA,Q1,2020-01-01
Q2,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1874,NA,848,NA,20.593406593406595,NA,9.31868131868132,NA,45.250800426894344,NA,Q2,2020-04-01
Q3,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1753,NA,752,NA,19.054347826086957,NA,8.173913043478262,NA,42.89788933257274,NA,Q3,2020-07-01
Q4,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1884,NA,629,NA,20.47826086956522,NA,6.836956521739131,NA,33.3864118895966,NA,Q4,2020-10-01
Q1,NA,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,1854,NA,637,NA,20.6,NA,7.0777777777777775,NA,34.35814455231931,NA,Q1,2021-01-01
Q2,p,Lothian,NA,S08000024,d,CA,NA,Paediatric Surgery,NA,2005,NA,667,NA,22.032967032967033,NA,7.329670329670329,NA,33.266832917705734,NA,Q2,2021-04-01
Q2,NA,Lothian,NA,S08000024,d,AF,NA,Paediatrics,NA,8546,NA,5668,NA,93.91208791208793,NA,62.285714285714285,NA,66.32342616428738,NA,Q2,2016-04-01
Q3,NA,Lothian,NA,S08000024,d,AF,NA,Paediatrics,NA,8602,NA,5508,NA,93.5,NA,59.869565217391305,NA,64.03162055335969,NA,Q3,2016-07-01
Q4,NA,Lothian,NA,S08000024,d,AF,NA,Paediatrics,NA,9179,NA,6614,NA,99.77173913043478,NA,71.8913043478261,NA,72.0557794966772,NA,Q4,2016-10-01
Q1,NA,Lothian,NA,S08000024,d,AF,NA,Paediatrics,NA,8692,NA,5823,NA,96.57777777777778,NA,64.7,NA,66.99263690750115,NA,Q1,2017-01-01
Q2,NA,Lothian,NA,S08000024,d,AF,NA,Paediatrics,NA,8379,NA,5644,NA,92.07692307692308,NA,62.02197802197802,NA,67.35887337391097,NA,Q2,2017-04-01
Q3,NA,Lothian,NA,S08000024,d,AF,NA,Paediatrics,NA,8651,NA,5014,NA,94.03260869565216,NA,54.5,NA,57.95861750086695,NA,Q3,2017-07-01
Q4,NA,Lothian,NA,S08000024,d,AF,NA,Paediatrics,NA,9625,NA,6083,NA,104.6195652173913,NA,66.1195652173913,NA,63.2,NA,Q4,2017-10-01
Q1,NA,Lothian,NA,S08000024,d,AF,NA,Paediatrics,NA,9797,NA,5522,NA,108.85555555555555,NA,61.355555555555554,NA,56.36419312034297,NA,Q1,2018-01-01
Q2,NA,Lothian,NA,S08000024,d,AF,NA,Paediatrics,NA,10038,NA,5539,NA,110.3076923076923,NA,60.86813186813187,NA,55.180314803745766,NA,Q2,2018-04-01
Q3,NA,Lothian,NA,S08000024,d,AF,NA,Paediatrics,NA,11059,NA,4958,NA,120.20652173913044,NA,53.891304347826086,NA,44.8322633149471,NA,Q3,2018-07-01
Q4,NA,Lothian,NA,S08000024,d,AF,NA,Paediatrics,NA,11702,NA,7501,NA,127.19565217391305,NA,81.53260869565217,NA,64.10015381985986,NA,Q4,2018-10-01
