date,quarter,hb,specialty_name,all_staffed_beds,total_occupied_beds,average_available_staffed_beds,average_occupied_beds,percentage_occupancy
2017-04-01,Q2,Scotland,Paediatrics Grouping,64772,37243,711.7802197802198,409.2637362637363,57.49861051071451
2017-07-01,Q3,Scotland,Paediatrics Grouping,66357,36015,721.2717391304348,391.4673913043478,54.27460554274606
2017-10-01,Q4,Scotland,Paediatrics Grouping,68765,39879,747.445652173913,433.4673913043478,57.99316512760853
2018-01-01,Q1,Scotland,Paediatrics Grouping,66026,37255,733.6222222222223,413.94444444444446,56.42474176839427
2018-04-01,Q2,Scotland,Paediatrics Grouping,63970,35040,702.967032967033,385.05494505494505,54.77567609817101
2018-07-01,Q3,Scotland,Paediatrics Grouping,65229,33635,709.0108695652174,365.5978260869565,51.56448818776924
2018-10-01,Q4,Scotland,Paediatrics Grouping,67201,40695,730.445652173913,442.3369565217391,60.55713456644991
2019-01-01,Q1,Scotland,Paediatrics Grouping,65525,39725,728.0555555555555,441.3888888888889,60.62571537581076
2019-04-01,Q2,Scotland,Paediatrics Grouping,64259,36183,706.1428571428571,397.61538461538464,56.30806579623089
2019-07-01,Q3,Scotland,Paediatrics Grouping,64509,34405,701.1847826086956,373.9673913043478,53.33364336759212
2019-10-01,Q4,Scotland,Paediatrics Grouping,68267,38489,742.0326086956521,418.35869565217394,56.38009580031348
2020-01-01,Q1,Scotland,Paediatrics Grouping,67296,33868,739.5164835164835,372.1758241758242,50.32691393247741
2020-04-01,Q2,Scotland,Paediatrics Grouping,65900,25046,724.1758241758242,275.2307692307692,38.00606980273141
2020-07-01,Q3,Scotland,Paediatrics Grouping,63739,29148,692.8152173913044,316.82608695652175,45.730243649884684
2020-10-01,Q4,Scotland,Paediatrics Grouping,63730,29835,692.7173913043479,324.29347826086956,46.81468696061509
2021-01-01,Q1,Scotland,Paediatrics Grouping,62188,28782,690.9777777777778,319.8,46.28224094680646
2021-04-01,Q2,Scotland,Paediatrics Grouping,66706,32535,733.032967032967,357.5274725274725,48.773723503133155
2016-04-01,Q2,Scotland,Palliative Medicine,16069,12202,176.58241758241758,134.0879120879121,75.93503018233866
2016-07-01,Q3,Scotland,Palliative Medicine,16365,11845,177.8804347826087,128.75,72.38007943782463
2016-10-01,Q4,Scotland,Palliative Medicine,16527,12159,179.6413043478261,132.16304347826087,73.5705209656925
2017-01-01,Q1,Scotland,Palliative Medicine,16032,11819,178.13333333333333,131.32222222222222,73.72130738522954
2017-04-01,Q2,Scotland,Palliative Medicine,16005,12032,175.87912087912088,132.21978021978023,75.1765073414558
2017-07-01,Q3,Scotland,Palliative Medicine,16295,12830,177.1195652173913,139.45652173913044,78.73580853022399
2017-10-01,Q4,Scotland,Palliative Medicine,16789,13120,182.4891304347826,142.6086956521739,78.14640538447793
2018-01-01,Q1,Scotland,Palliative Medicine,15711,12973,174.56666666666666,144.14444444444445,82.57271975049328
2018-04-01,Q2,Scotland,Palliative Medicine,15851,12900,174.1868131868132,141.75824175824175,81.38287805185792
2018-07-01,Q3,Scotland,Palliative Medicine,16117,12731,175.18478260869566,138.3804347826087,78.99112738102623
2018-10-01,Q4,Scotland,Palliative Medicine,16045,12651,174.40217391304347,137.5108695652174,78.84699283265816
2019-01-01,Q1,Scotland,Palliative Medicine,11430,9850,127,109.44444444444444,86.17672790901138
2019-04-01,Q2,Scotland,Palliative Medicine,11651,9805,128.03296703296704,107.74725274725274,84.15586644923182
2019-07-01,Q3,Scotland,Palliative Medicine,11703,9603,127.20652173913044,104.3804347826087,82.05588310689566
2019-10-01,Q4,Scotland,Palliative Medicine,11556,9536,125.6086956521739,103.65217391304348,82.51990308065075
2020-01-01,Q1,Scotland,Palliative Medicine,11362,9210,124.85714285714286,101.2087912087912,81.05967259285337
2020-04-01,Q2,Scotland,Palliative Medicine,8852,5780,97.27472527472528,63.51648351648352,65.29597830998645
2020-07-01,Q3,Scotland,Palliative Medicine,9571,6587,104.03260869565216,71.59782608695652,68.82248458886218
2020-10-01,Q4,Scotland,Palliative Medicine,9814,6919,106.67391304347828,75.20652173913044,70.50132463827185
2021-01-01,Q1,Scotland,Palliative Medicine,9573,6415,106.36666666666666,71.27777777777777,67.01138619032696
2021-04-01,Q2,Scotland,Palliative Medicine,9571,7092,105.17582417582418,77.93406593406593,74.0988402465782
2019-04-01,Q2,Scotland,Physiological Measurement,3,3,0.03296703296703297,0.03296703296703297,100
2019-07-01,Q3,Scotland,Physiological Measurement,1,1,0.0108695652173913,0.0108695652173913,100
2020-01-01,Q1,Scotland,Physiotherapy,1,1,0.01098901098901099,0.01098901098901099,100
2020-04-01,Q2,Scotland,Physiotherapy,22,22,0.24175824175824176,0.24175824175824176,100
2021-04-01,Q2,Scotland,Physiotherapy,1,1,0.01098901098901099,0.01098901098901099,100
2016-04-01,Q2,Scotland,Plastic Surgery,10920,6969,120,76.58241758241758,63.818681318681314
2016-07-01,Q3,Scotland,Plastic Surgery,11214,6919,121.8913043478261,75.20652173913044,61.69966113786338
2016-10-01,Q4,Scotland,Plastic Surgery,10282,6742,111.7608695652174,73.28260869565217,65.57090060299554
2017-01-01,Q1,Scotland,Plastic Surgery,9959,6642,110.65555555555557,73.8,66.6934431167788
2017-04-01,Q2,Scotland,Plastic Surgery,10461,6941,114.95604395604396,76.27472527472527,66.35120925341745
2017-07-01,Q3,Scotland,Plastic Surgery,10657,7218,115.83695652173913,78.45652173913044,67.73013043070283
2017-10-01,Q4,Scotland,Plastic Surgery,10330,6729,112.28260869565216,73.1413043478261,65.14036786060021
2018-01-01,Q1,Scotland,Plastic Surgery,9377,6279,104.18888888888888,69.76666666666667,66.96171483416872
2018-04-01,Q2,Scotland,Plastic Surgery,9747,6822,107.10989010989012,74.96703296703296,69.99076638965835
2018-07-01,Q3,Scotland,Plastic Surgery,9926,6758,107.8913043478261,73.45652173913044,68.08382026999799
2018-10-01,Q4,Scotland,Plastic Surgery,9597,6594,104.31521739130434,71.67391304347827,68.70897155361051
2019-01-01,Q1,Scotland,Plastic Surgery,9475,6801,105.27777777777776,75.56666666666666,71.77836411609498
2019-04-01,Q2,Scotland,Plastic Surgery,9593,6610,105.41758241758242,72.63736263736264,68.90440946523508
2019-07-01,Q3,Scotland,Plastic Surgery,9767,6445,106.16304347826087,70.05434782608695,65.9875089587386
2019-10-01,Q4,Scotland,Plastic Surgery,9060,6104,98.47826086956522,66.34782608695652,67.37306843267108
2020-01-01,Q1,Scotland,Plastic Surgery,9060,5691,99.56043956043956,62.53846153846154,62.81456953642384
2020-04-01,Q2,Scotland,Plastic Surgery,6986,2263,76.76923076923077,24.86813186813187,32.39335814486115
2020-07-01,Q3,Scotland,Plastic Surgery,7739,4500,84.1195652173913,48.91304347826087,58.147047422147565
2020-10-01,Q4,Scotland,Plastic Surgery,6527,4222,70.94565217391305,45.891304347826086,64.68515397579286
2021-01-01,Q1,Scotland,Plastic Surgery,6404,3685,71.15555555555555,40.94444444444444,57.542161149281704
2021-04-01,Q2,Scotland,Plastic Surgery,8793,5262,96.62637362637362,57.824175824175825,59.843056977140904
2016-04-01,Q2,Scotland,Psychiatry of Old Age,169067,130458,1857.8791208791208,1433.6043956043957,77.16349139690183
2016-07-01,Q3,Scotland,Psychiatry of Old Age,169811,134407,1845.7717391304348,1460.945652173913,79.15093839621697
2016-10-01,Q4,Scotland,Psychiatry of Old Age,168360,132590,1830,1441.195652173913,78.75386077453076
2017-01-01,Q1,Scotland,Psychiatry of Old Age,162702,127513,1807.8,1416.8111111111111,78.37211589285934
2017-04-01,Q2,Scotland,Psychiatry of Old Age,164621,124004,1809.021978021978,1362.6813186813188,75.32696314564971
2017-07-01,Q3,Scotland,Psychiatry of Old Age,165817,125991,1802.358695652174,1369.4673913043478,75.98195601174788
2017-10-01,Q4,Scotland,Psychiatry of Old Age,160011,124587,1739.25,1354.2065217391305,77.86152202036111
2018-01-01,Q1,Scotland,Psychiatry of Old Age,156556,117248,1739.5111111111112,1302.7555555555557,74.89205140652545
2018-04-01,Q2,Scotland,Psychiatry of Old Age,157814,118589,1734.2197802197802,1303.175824175824,75.14479070297946
2018-07-01,Q3,Scotland,Psychiatry of Old Age,156851,119266,1704.9021739130435,1296.3695652173913,76.03776832790355
2018-10-01,Q4,Scotland,Psychiatry of Old Age,153428,113594,1667.695652173913,1234.7173913043478,74.03733347237792
2019-01-01,Q1,Scotland,Psychiatry of Old Age,146578,109402,1628.6444444444444,1215.5777777777778,74.63739442481136
2019-04-01,Q2,Scotland,Psychiatry of Old Age,149596,109839,1643.9120879120878,1207.021978021978,73.42375464584615
2019-07-01,Q3,Scotland,Psychiatry of Old Age,151492,112858,1646.6521739130435,1226.7173913043478,74.49766324294352
2019-10-01,Q4,Scotland,Psychiatry of Old Age,150373,107943,1634.4891304347825,1173.2934782608695,71.78349836739308
2020-01-01,Q1,Scotland,Psychiatry of Old Age,147986,105579,1626.2197802197802,1160.2087912087911,71.34391091049153
2020-04-01,Q2,Scotland,Psychiatry of Old Age,143859,95037,1580.868131868132,1044.362637362637,66.06260296540361
2020-07-01,Q3,Scotland,Psychiatry of Old Age,140458,102593,1526.7173913043478,1115.141304347826,73.04176337410472
2020-10-01,Q4,Scotland,Psychiatry of Old Age,137461,98771,1494.141304347826,1073.5978260869565,71.85383490590058
2021-01-01,Q1,Scotland,Psychiatry of Old Age,132136,92199,1468.1777777777777,1024.4333333333334,69.77583701640735
2021-04-01,Q2,Scotland,Psychiatry of Old Age,132628,92333,1457.4505494505495,1014.6483516483516,69.61802937539584
2016-04-01,Q2,Scotland,Rehabilitation Medicine,39146,33537,430.1758241758242,368.53846153846155,85.67158841260921
2016-07-01,Q3,Scotland,Rehabilitation Medicine,39066,32412,424.6304347826087,352.30434782608694,82.96728613116264
2016-10-01,Q4,Scotland,Rehabilitation Medicine,38919,32439,423.0326086956522,352.5978260869565,83.35003468742774
2017-01-01,Q1,Scotland,Rehabilitation Medicine,36564,31353,406.26666666666665,348.3666666666667,85.74827699376436
2017-04-01,Q2,Scotland,Rehabilitation Medicine,33739,26471,370.75824175824175,290.8901098901099,78.45816414238715
2017-07-01,Q3,Scotland,Rehabilitation Medicine,29500,23083,320.6521739130435,250.90217391304347,78.24745762711864
2017-10-01,Q4,Scotland,Rehabilitation Medicine,30456,24061,331.04347826086956,261.5326086956522,79.00249540320463
2018-01-01,Q1,Scotland,Rehabilitation Medicine,29732,24657,330.35555555555555,273.96666666666664,82.93084891699178
2018-04-01,Q2,Scotland,Rehabilitation Medicine,30124,24409,331.032967032967,268.2307692307692,81.02841588102511
2018-07-01,Q3,Scotland,Rehabilitation Medicine,30430,24174,330.7608695652174,262.7608695652174,79.44134078212291
2018-10-01,Q4,Scotland,Rehabilitation Medicine,29815,24163,324.07608695652175,262.64130434782606,81.04309911118564
2019-01-01,Q1,Scotland,Rehabilitation Medicine,30176,25002,335.2888888888889,277.8,82.85392364793213
2019-04-01,Q2,Scotland,Rehabilitation Medicine,32075,26983,352.4725274725275,296.5164835164835,84.12470771628993
2019-07-01,Q3,Scotland,Rehabilitation Medicine,35982,30405,391.10869565217394,330.4891304347826,84.50058362514591
2019-10-01,Q4,Scotland,Rehabilitation Medicine,34256,28698,372.3478260869565,311.9347826086956,83.77510509107893
2020-01-01,Q1,Scotland,Rehabilitation Medicine,34148,28648,375.25274725274727,314.8131868131868,83.89363945179805
2020-04-01,Q2,Scotland,Rehabilitation Medicine,31570,22473,346.9230769230769,246.9560439560439,71.18466898954703
2020-07-01,Q3,Scotland,Rehabilitation Medicine,30950,23313,336.4130434782609,253.40217391304347,75.32471728594507
2020-10-01,Q4,Scotland,Rehabilitation Medicine,30911,21776,335.9891304347826,236.69565217391303,70.44741354210474
2021-01-01,Q1,Scotland,Rehabilitation Medicine,29668,22174,329.64444444444445,246.37777777777777,74.74046110287178
2021-04-01,Q2,Scotland,Rehabilitation Medicine,32043,22684,352.1208791208791,249.27472527472528,70.79237274911837
2016-04-01,Q2,Scotland,Renal Medicine,17525,15788,192.5824175824176,173.4945054945055,90.08844507845934
2016-07-01,Q3,Scotland,Renal Medicine,18255,16093,198.42391304347825,174.92391304347825,88.15666940564229
2016-10-01,Q4,Scotland,Renal Medicine,17905,15611,194.6195652173913,169.68478260869566,87.1879363306339
2017-01-01,Q1,Scotland,Renal Medicine,18122,16406,201.35555555555555,182.2888888888889,90.53084648493544
2017-04-01,Q2,Scotland,Renal Medicine,18128,16114,199.2087912087912,177.07692307692307,88.8901147396293
2017-07-01,Q3,Scotland,Renal Medicine,18080,16248,196.5217391304348,176.6086956521739,89.86725663716814
2017-10-01,Q4,Scotland,Renal Medicine,17959,16555,195.20652173913044,179.94565217391303,92.18219277242608
2018-01-01,Q1,Scotland,Renal Medicine,17987,16831,199.85555555555555,187.01111111111112,93.57313615388892
2018-04-01,Q2,Scotland,Renal Medicine,17525,15293,192.5824175824176,168.05494505494505,87.2639087018545
2018-07-01,Q3,Scotland,Renal Medicine,17861,15839,194.1413043478261,172.16304347826087,88.67924528301887
2018-10-01,Q4,Scotland,Renal Medicine,17496,15759,190.17391304347825,171.29347826086956,90.07201646090536
2019-01-01,Q1,Scotland,Renal Medicine,17330,15859,192.55555555555551,176.2111111111111,91.51182919792268
2019-04-01,Q2,Scotland,Renal Medicine,17148,15316,188.43956043956044,168.30769230769232,89.31653837182179
2019-07-01,Q3,Scotland,Renal Medicine,16813,14324,182.75,155.69565217391303,85.1959793017308
2019-10-01,Q4,Scotland,Renal Medicine,16685,14943,181.3586956521739,162.42391304347825,89.55948456697632
2020-01-01,Q1,Scotland,Renal Medicine,16816,14549,184.7912087912088,159.87912087912088,86.51879162702188
2020-04-01,Q2,Scotland,Renal Medicine,16633,11087,182.78021978021977,121.83516483516485,66.65664642578008
2020-07-01,Q3,Scotland,Renal Medicine,16260,13123,176.7391304347826,142.6413043478261,80.70725707257074
2020-10-01,Q4,Scotland,Renal Medicine,16542,13274,179.80434782608697,144.2826086956522,80.24422681658808
2021-01-01,Q1,Scotland,Renal Medicine,16861,13655,187.34444444444443,151.72222222222223,80.98570666034044
2021-04-01,Q2,Scotland,Renal Medicine,16197,13980,177.98901098901098,153.62637362637363,86.31228005186146
2016-04-01,Q2,Scotland,Respiratory Medicine,44181,41535,485.5054945054945,456.42857142857144,94.01100020370748
2016-07-01,Q3,Scotland,Respiratory Medicine,44344,41054,482,446.2391304347826,92.580732455349093
2016-10-01,Q4,Scotland,Respiratory Medicine,45287,42352,492.25,460.3478260869565,93.51911144478548
2017-01-01,Q1,Scotland,Respiratory Medicine,44411,41823,493.4555555555556,464.7,94.17261489270676
2017-04-01,Q2,Scotland,Respiratory Medicine,41303,38308,453.8791208791209,420.967032967033,92.74871074740334
2017-07-01,Q3,Scotland,Respiratory Medicine,40984,38584,445.4782608695652,419.39130434782606,94.14405621706032
2017-10-01,Q4,Scotland,Respiratory Medicine,42256,40679,459.30434782608694,442.1630434782609,96.2679856115108
2018-01-01,Q1,Scotland,Respiratory Medicine,44836,43511,498.1777777777778,483.4555555555556,97.0447854402712
2018-04-01,Q2,Scotland,Respiratory Medicine,42370,40601,465.6043956043956,446.1648351648351,95.82487609157424
2018-07-01,Q3,Scotland,Respiratory Medicine,40830,38625,443.80434782608694,419.8369565217391,94.59955914768553
2018-10-01,Q4,Scotland,Respiratory Medicine,43721,42129,475.2282608695652,457.92391304347825,96.3587292147938
2019-01-01,Q1,Scotland,Respiratory Medicine,43996,42761,488.8444444444444,475.1222222222222,97.19292662969362
2019-04-01,Q2,Scotland,Respiratory Medicine,43319,41706,476.032967032967,458.3076923076923,96.2764606754542
2019-07-01,Q3,Scotland,Respiratory Medicine,42546,40083,462.4565217391304,435.6847826086956,94.21097165420956
2019-10-01,Q4,Scotland,Respiratory Medicine,44172,42509,480.1304347826087,462.05434782608694,96.23517160191976
2020-01-01,Q1,Scotland,Respiratory Medicine,44441,40631,488.3626373626374,446.4945054945055,91.42683557975744
2020-04-01,Q2,Scotland,Respiratory Medicine,40800,25295,448.3516483516483,277.967032967033,61.997549019607845
2020-07-01,Q3,Scotland,Respiratory Medicine,40145,34482,436.35869565217394,374.80434782608694,85.89363557105492
2020-10-01,Q4,Scotland,Respiratory Medicine,44336,39909,481.9130434782609,433.7934782608696,90.0148863226272
2021-01-01,Q1,Scotland,Respiratory Medicine,43556,39507,483.9555555555556,438.96666666666664,90.70392138855723
2021-04-01,Q2,Scotland,Respiratory Medicine,41765,37977,458.956043956044,417.3296703296703,90.93020471686818
2017-01-01,Q1,Scotland,Restorative Dentistry,1,1,0.01111111111111111,0.01111111111111111,100
2017-07-01,Q3,Scotland,Restorative Dentistry,9,9,0.09782608695652174,0.09782608695652174,100
2018-01-01,Q1,Scotland,Restorative Dentistry,1,1,0.01111111111111111,0.01111111111111111,100
2018-07-01,Q3,Scotland,Restorative Dentistry,2,2,0.0217391304347826,0.0217391304347826,100
2019-07-01,Q3,Scotland,Restorative Dentistry,1,1,0.0108695652173913,0.0108695652173913,100
2016-04-01,Q2,Scotland,Rheumatology,4390,3944,48.24175824175824,43.34065934065934,89.84054669703873
2016-07-01,Q3,Scotland,Rheumatology,3991,3468,43.380434782608695,37.69565217391305,86.89551490854424
2016-10-01,Q4,Scotland,Rheumatology,3352,2827,36.43478260869565,30.72826086956522,84.33770883054893
2017-01-01,Q1,Scotland,Rheumatology,4060,3653,45.111111111111114,40.58888888888889,89.97536945812807
2017-04-01,Q2,Scotland,Rheumatology,3826,3301,42.04395604395605,36.27472527472528,86.2780972294825
2017-07-01,Q3,Scotland,Rheumatology,3395,2799,36.90217391304348,30.42391304347826,82.44477172312224
2017-10-01,Q4,Scotland,Rheumatology,3410,2802,37.06521739130435,30.456521739130434,82.17008797653958
2018-01-01,Q1,Scotland,Rheumatology,3602,3273,40.022222222222226,36.36666666666667,90.86618545252637
2018-04-01,Q2,Scotland,Rheumatology,4698,4199,51.62637362637363,46.142857142857146,89.3784589186888
2018-07-01,Q3,Scotland,Rheumatology,4912,4327,53.391304347826086,47.03260869565217,88.09039087947883
2018-10-01,Q4,Scotland,Rheumatology,5593,5108,60.79347826086956,55.52173913043478,91.32844627212587
2019-01-01,Q1,Scotland,Rheumatology,4691,4343,52.12222222222222,48.25555555555555,92.58153911745896
2019-04-01,Q2,Scotland,Rheumatology,5159,4807,56.69230769230769,52.824175824175825,93.17697228144988
2019-07-01,Q3,Scotland,Rheumatology,5290,4776,57.5,51.91304347826087,90.2835538752363
2019-10-01,Q4,Scotland,Rheumatology,6416,5721,69.73913043478261,62.18478260869565,89.16770573566085
2020-01-01,Q1,Scotland,Rheumatology,6181,5243,67.92307692307692,57.61538461538461,84.82446206115516
2020-04-01,Q2,Scotland,Rheumatology,6440,5158,70.76923076923077,56.68131868131868,80.09316770186334
2020-07-01,Q3,Scotland,Rheumatology,4510,3602,49.02173913043478,39.15217391304348,79.8669623059867
2020-10-01,Q4,Scotland,Rheumatology,5023,3991,54.59782608695652,43.380434782608695,79.45450925741588
2021-01-01,Q1,Scotland,Rheumatology,5042,4278,56.022222222222226,47.53333333333333,84.84728282427608
2021-04-01,Q2,Scotland,Rheumatology,4799,4388,52.73626373626374,48.21978021978022,91.4357157741196
2016-04-01,Q2,Scotland,Surgery Grouping,387529,305527,4258.56043956044,3357.4395604395604,78.83977715216152
2016-07-01,Q3,Scotland,Surgery Grouping,387045,297874,4207.010869565217,3237.7608695652175,76.96107687736568
2016-10-01,Q4,Scotland,Surgery Grouping,381072,292777,4142.086956521739,3182.358695652174,76.8298379308897
2017-01-01,Q1,Scotland,Surgery Grouping,363988,286714,4044.311111111111,3185.711111111111,78.77017923667815
2017-04-01,Q2,Scotland,Surgery Grouping,375201,290591,4123.087912087912,3193.3076923076924,77.44942044397537
