Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeds,AllStaffedBedsQF,TotalOccupiedBeds,TotalOccupiedBedsQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
2019Q4,,S08000024,,S308H,,Z9,d,All Specialties,d,41608,,32552,,452.2608695652174,,353.82608695652175,,78.23495481638147,
2019Q4,,S08000024,,S314H,,Z9,d,All Specialties,d,92793,,79628,,1008.6195652173913,,865.5217391304348,,85.81250740896405,
2019Q4,,S08000024,,S08000024,d,Z9,d,All Specialties,d,302672,,253307,,3289.913043478261,,2753.336956521739,,83.69026536977321,
2020Q1,,S08000024,,S116H,,Z9,d,All Specialties,d,63794,,55228,,701.032967032967,,606.9010989010989,,86.57240492836317,
2020Q1,,S08000024,,S308H,,Z9,d,All Specialties,d,41575,,30542,,456.86813186813185,,335.6263736263736,,73.46241731809981,
2020Q1,,S08000024,,S314H,,Z9,d,All Specialties,d,91389,,76519,,1004.2747252747253,,840.8681318681319,,83.72889516243748,
2020Q1,,S08000024,,S08000024,d,Z9,d,All Specialties,d,301921,,244384,,3317.813186813187,,2685.5384615384614,,80.94302814312353,
2020Q2,,S08000024,,S116H,,Z9,d,All Specialties,d,62641,,34603,,688.3626373626373,,380.25274725274727,,55.240178158075395,
2020Q2,,S08000024,,S308H,,Z9,d,All Specialties,d,41672,,20387,,457.9340659340659,,224.03296703296704,,48.92253791514686,
2020Q2,,S08000024,,S314H,,Z9,d,All Specialties,d,90714,,55721,,996.8571428571428,,612.3186813186813,,61.42491787375708,
2020Q2,,S08000024,,S08000024,d,Z9,d,All Specialties,d,301424,,185754,,3312.351648351648,,2041.2527472527472,,61.625484367535435,
2020Q3,,S08000024,,S116H,,Z9,d,All Specialties,d,59098,,40130,,642.3695652173913,,436.19565217391306,,67.90415919320452,
2020Q3,,S08000024,,S308H,,Z9,d,All Specialties,d,42154,,26349,,458.19565217391306,,286.4021739130435,,62.50652369881862,
2020Q3,,S08000024,,S314H,,Z9,d,All Specialties,d,100168,,73828,,1088.7826086956522,,802.4782608695652,,73.70417698266911,
2020Q3,,S08000024,,S08000024,d,Z9,d,All Specialties,d,308003,,221693,,3347.858695652174,,2409.7065217391305,,71.97754567325643,
2020Q4,,S08000024,,S116H,,Z9,d,All Specialties,d,57761,,44023,,627.8369565217391,,478.5108695652174,,76.21578573778154,
2020Q4,,S08000024,,S308H,,Z9,d,All Specialties,d,41942,,27535,,455.89130434782606,,299.29347826086956,,65.65018358685805,
2020Q4,,S08000024,,S314H,,Z9,d,All Specialties,d,99642,,79245,,1083.0652173913045,,861.3586956521739,,79.52971638465708,
2020Q4,,S08000024,,S08000024,d,Z9,d,All Specialties,d,304614,,230216,,3311.021739130435,,2502.3478260869565,,75.57630312461015,
2021Q1,,S08000024,,S116H,,Z9,d,All Specialties,d,56096,,43552,,623.2888888888889,,483.9111111111111,,77.63833428408442,
2021Q1,,S08000024,,S308H,,Z9,d,All Specialties,d,42433,,28401,,471.47777777777776,,315.56666666666666,,66.93139773289657,
2021Q1,,S08000024,,S314H,,Z9,d,All Specialties,d,97744,,78574,,1086.0444444444445,,873.0444444444445,,80.38754296938943,
2021Q1,,S08000024,,S08000024,d,Z9,d,All Specialties,d,303816,,229524,,3375.733333333333,,2550.266666666667,,75.54704163046055,
2021Q2,p,S08000024,,S116H,,Z9,d,All Specialties,d,55874,,45661,,614,,501.7692307692308,,81.72137308945126,
2021Q2,p,S08000024,,S308H,,Z9,d,All Specialties,d,41284,,28033,,453.6703296703297,,308.05494505494505,,67.90281949423506,
2021Q2,p,S08000024,,S314H,,Z9,d,All Specialties,d,98599,,80801,,1083.5054945054944,,887.9230769230769,,81.94910698891469,
2021Q2,p,S08000024,,S08000024,d,Z9,d,All Specialties,d,307500,,236077,,3379.120879120879,,2594.252747252747,,76.7730081300813,
2016Q2,,S08000024,,S116H,,C3,,Anaesthetics,,1456,,1176,,16,,12.923076923076923,,80.76923076923077,
2016Q2,,S08000024,,S308H,,C3,,Anaesthetics,,376,,340,,4.131868131868132,,3.736263736263736,,90.4255319148936,
2016Q2,,S08000024,,S314H,,C3,,Anaesthetics,,2446,,2266,,26.87912087912088,,24.9010989010989,,92.64104660670482,
2016Q2,,S08000024,,S08000024,d,C3,,Anaesthetics,,5344,,4247,,58.72527472527472,,46.67032967032967,,79.47230538922156,
2016Q3,,S08000024,,S116H,,C3,,Anaesthetics,,1472,,1163,,16,,12.641304347826088,,79.00815217391305,
2016Q3,,S08000024,,S308H,,C3,,Anaesthetics,,324,,294,,3.5217391304347827,,3.1956521739130435,,90.74074074074072,
2016Q3,,S08000024,,S314H,,C3,,Anaesthetics,,2336,,2074,,25.39130434782609,,22.543478260869566,,88.78424657534248,
2016Q3,,S08000024,,S08000024,d,C3,,Anaesthetics,,5402,,4006,,58.71739130434783,,43.54347826086956,,74.15771936319881,
2016Q4,,S08000024,,S116H,,C3,,Anaesthetics,,1472,,1185,,16,,12.880434782608695,,80.50271739130434,
2016Q4,,S08000024,,S308H,,C3,,Anaesthetics,,390,,388,,4.239130434782608,,4.217391304347826,,99.4871794871795,
2016Q4,,S08000024,,S314H,,C3,,Anaesthetics,,2411,,2283,,26.206521739130434,,24.815217391304348,,94.69099958523437,
2016Q4,,S08000024,,S08000024,d,C3,,Anaesthetics,,5403,,4493,,58.72826086956522,,48.83695652173913,,83.15750508976495,
2017Q1,,S08000024,,S116H,,C3,,Anaesthetics,,1440,,1065,,16,,11.833333333333334,,73.95833333333334,
2017Q1,,S08000024,,S308H,,C3,,Anaesthetics,,394,,383,,4.377777777777778,,4.2555555555555555,,97.20812182741116,
2017Q1,,S08000024,,S314H,,C3,,Anaesthetics,,2539,,2261,,28.211111111111112,,25.122222222222224,,89.05080740448996,
2017Q1,,S08000024,,S08000024,d,C3,,Anaesthetics,,5483,,4423,,60.922222222222224,,49.144444444444446,,80.667517782236,
2017Q2,,S08000024,,S116H,,C3,,Anaesthetics,,1456,,1089,,16,,11.967032967032967,,74.79395604395604,
2017Q2,,S08000024,,S308H,,C3,,Anaesthetics,,295,,217,,3.241758241758242,,2.3846153846153846,,73.5593220338983,
2017Q2,,S08000024,,S314H,,C3,,Anaesthetics,,2647,,2070,,29.087912087912088,,22.747252747252748,,78.20173781639592,
2017Q2,,S08000024,,S08000024,d,C3,,Anaesthetics,,5575,,4052,,61.26373626373626,,44.527472527472526,,72.68161434977578,
2017Q3,,S08000024,,S116H,,C3,,Anaesthetics,,1472,,1142,,16,,12.41304347826087,,77.58152173913044,
2017Q3,,S08000024,,S308H,,C3,,Anaesthetics,,308,,258,,3.347826086956522,,2.8043478260869565,,83.76623376623377,
2017Q3,,S08000024,,S314H,,C3,,Anaesthetics,,2677,,2131,,29.097826086956523,,23.16304347826087,,79.60403436682853,
2017Q3,,S08000024,,S08000024,d,C3,,Anaesthetics,,5642,,3839,,61.32608695652174,,41.72826086956522,,68.04324707550514,
2017Q4,,S08000024,,S116H,,C3,,Anaesthetics,,1472,,1147,,16,,12.467391304347826,,77.9211956521739,
2017Q4,,S08000024,,S308H,,C3,,Anaesthetics,,320,,275,,3.4782608695652173,,2.989130434782609,,85.93750000000001,
2017Q4,,S08000024,,S314H,,C3,,Anaesthetics,,2690,,2292,,29.23913043478261,,24.91304347826087,,85.20446096654275,
2017Q4,,S08000024,,S08000024,d,C3,,Anaesthetics,,5662,,4249,,61.54347826086956,,46.18478260869565,,75.04415400918403,
2018Q1,,S08000024,,S116H,,C3,,Anaesthetics,,1440,,1118,,16,,12.422222222222222,,77.63888888888889,
2018Q1,,S08000024,,S308H,,C3,,Anaesthetics,,312,,267,,3.466666666666667,,2.966666666666667,,85.57692307692307,
2018Q1,,S08000024,,S314H,,C3,,Anaesthetics,,2614,,2200,,29.044444444444444,,24.444444444444443,,84.16220351951033,
2018Q1,,S08000024,,S08000024,d,C3,,Anaesthetics,,5728,,4306,,63.644444444444446,,47.84444444444444,,75.17458100558659,
2018Q2,,S08000024,,S116H,,C3,,Anaesthetics,,1456,,1141,,16,,12.538461538461538,,78.36538461538461,
2018Q2,,S08000024,,S308H,,C3,,Anaesthetics,,325,,285,,3.5714285714285716,,3.131868131868132,,87.6923076923077,
2018Q2,,S08000024,,S314H,,C3,,Anaesthetics,,2648,,2181,,29.0989010989011,,23.967032967032967,,82.36404833836858,
2018Q2,,S08000024,,S08000024,d,C3,,Anaesthetics,,5868,,4197,,64.48351648351648,,46.12087912087912,,71.52351738241309,
2018Q3,,S08000024,,S116H,,C3,,Anaesthetics,,1473,,1094,,16.01086956521739,,11.891304347826088,,74.27019687712153,
2018Q3,,S08000024,,S308H,,C3,,Anaesthetics,,311,,258,,3.380434782608696,,2.8043478260869565,,82.95819935691317,
2018Q3,,S08000024,,S314H,,C3,,Anaesthetics,,2675,,2096,,29.07608695652174,,22.782608695652176,,78.35514018691589,
2018Q3,,S08000024,,S08000024,d,C3,,Anaesthetics,,5866,,3851,,63.76086956521739,,41.858695652173914,,65.64950562563928,
2018Q4,,S08000024,,S116H,,C3,,Anaesthetics,,1472,,1137,,16,,12.358695652173912,,77.24184782608695,
2018Q4,,S08000024,,S308H,,C3,,Anaesthetics,,312,,259,,3.391304347826087,,2.8152173913043477,,83.01282051282051,
2018Q4,,S08000024,,S314H,,C3,,Anaesthetics,,2684,,2039,,29.17391304347826,,22.16304347826087,,75.96870342771982,
2018Q4,,S08000024,,S08000024,d,C3,,Anaesthetics,,5728,,4076,,62.26086956521739,,44.30434782608695,,71.15921787709497,
2019Q1,,S08000024,,S116H,,C3,,Anaesthetics,,1441,,1189,,16.011111111111113,,13.21111111111111,,82.5121443442054,
2019Q1,,S08000024,,S308H,,C3,,Anaesthetics,,376,,357,,4.177777777777778,,3.966666666666667,,94.94680851063828,
2019Q1,,S08000024,,S314H,,C3,,Anaesthetics,,2622,,2188,,29.133333333333333,,24.31111111111111,,83.44774980930588,
2019Q1,,S08000024,,S08000024,d,C3,,Anaesthetics,,5773,,4599,,64.14444444444445,,51.1,,79.6639528841157,
2019Q2,,S08000024,,S116H,,C3,,Anaesthetics,,1456,,1167,,16,,12.824175824175825,,80.1510989010989,
2019Q2,,S08000024,,S308H,,C3,,Anaesthetics,,307,,253,,3.3736263736263736,,2.78021978021978,,82.41042345276873,
2019Q2,,S08000024,,S314H,,C3,,Anaesthetics,,2641,,1927,,29.021978021978025,,21.175824175824175,,72.96478606588414,
2019Q2,,S08000024,,S08000024,d,C3,,Anaesthetics,,5867,,4310,,64.47252747252747,,47.362637362637365,,73.46173512868587,
2019Q3,,S08000024,,S116H,,C3,,Anaesthetics,,1474,,1061,,16.02173913043478,,11.532608695652174,,71.98100407055631,
2019Q3,,S08000024,,S308H,,C3,,Anaesthetics,,336,,306,,3.652173913043478,,3.3260869565217392,,91.07142857142858,
2019Q3,,S08000024,,S314H,,C3,,Anaesthetics,,2686,,2053,,29.195652173913043,,22.315217391304348,,76.43335815338794,
2019Q3,,S08000024,,S08000024,d,C3,,Anaesthetics,,6118,,4341,,66.5,,47.18478260869565,,70.95456031382804,
2019Q4,,S08000024,,S116H,,C3,,Anaesthetics,,1474,,1220,,16.02173913043478,,13.26086956521739,,82.76797829036636,
2019Q4,,S08000024,,S308H,,C3,,Anaesthetics,,344,,327,,3.739130434782609,,3.5543478260869565,,95.05813953488372,
2019Q4,,S08000024,,S314H,,C3,,Anaesthetics,,2646,,2123,,28.76086956521739,,23.07608695652174,,80.23431594860166,
2019Q4,,S08000024,,S08000024,d,C3,,Anaesthetics,,6205,,4878,,67.44565217391305,,53.02173913043478,,78.61402095084608,
2020Q1,,S08000024,,S116H,,C3,,Anaesthetics,,1468,,1158,,16.13186813186813,,12.725274725274724,,78.88283378746593,
2020Q1,,S08000024,,S308H,,C3,,Anaesthetics,,433,,325,,4.758241758241758,,3.5714285714285716,,75.05773672055427,
2020Q1,,S08000024,,S314H,,C3,,Anaesthetics,,2673,,2140,,29.373626373626372,,23.51648351648352,,80.05985783763563,
2020Q1,,S08000024,,S08000024,d,C3,,Anaesthetics,,6206,,4449,,68.1978021978022,,48.89010989010989,,71.68868836609732,
2020Q2,,S08000024,,S116H,,C3,,Anaesthetics,,1631,,919,,17.923076923076923,,10.0989010989011,,56.345800122624155,
2020Q2,,S08000024,,S308H,,C3,,Anaesthetics,,963,,466,,10.582417582417582,,5.12087912087912,,48.39044652128763,
2020Q2,,S08000024,,S314H,,C3,,Anaesthetics,,2837,,1817,,31.175824175824175,,19.967032967032967,,64.04652802255904,
2020Q2,,S08000024,,S08000024,d,C3,,Anaesthetics,,7052,,3844,,77.49450549450549,,42.24175824175824,,54.509359047078846,
2020Q3,,S08000024,,S116H,,C3,,Anaesthetics,,1011,,580,,10.98913043478261,,6.304347826086956,,57.36894164193866,
2020Q3,,S08000024,,S308H,,C3,,Anaesthetics,,848,,237,,9.217391304347826,,2.5760869565217392,,27.94811320754717,
2020Q3,,S08000024,,S314H,,C3,,Anaesthetics,,3529,,2493,,38.358695652173914,,27.097826086956523,,70.64324171153301,
2020Q3,,S08000024,,S08000024,d,C3,,Anaesthetics,,7194,,4309,,78.19565217391305,,46.83695652173913,,59.89713650264109,
2020Q4,,S08000024,,S116H,,C3,,Anaesthetics,,920,,703,,10,,7.641304347826087,,76.41304347826086,
2020Q4,,S08000024,,S308H,,C3,,Anaesthetics,,841,,379,,9.141304347826088,,4.119565217391305,,45.0653983353151,
2020Q4,,S08000024,,S314H,,C3,,Anaesthetics,,3683,,2839,,40.03260869565217,,30.85869565217391,,77.0838989953842,
2020Q4,,S08000024,,S08000024,d,C3,,Anaesthetics,,7254,,4779,,78.84782608695652,,51.94565217391305,,65.88089330024815,
2021Q1,,S08000024,,S116H,,C3,,Anaesthetics,,906,,762,,10.066666666666666,,8.466666666666667,,84.10596026490067,
2021Q1,,S08000024,,S308H,,C3,,Anaesthetics,,849,,333,,9.433333333333334,,3.7,,39.2226148409894,
2021Q1,,S08000024,,S314H,,C3,,Anaesthetics,,3624,,2898,,40.266666666666666,,32.2,,79.96688741721856,
2021Q1,,S08000024,,S08000024,d,C3,,Anaesthetics,,7233,,4826,,80.36666666666666,,53.62222222222222,,66.72196875432049,
2021Q2,p,S08000024,,S116H,,C3,,Anaesthetics,,910,,651,,10,,7.153846153846154,,71.53846153846153,
2021Q2,p,S08000024,,S308H,,C3,,Anaesthetics,,836,,223,,9.186813186813186,,2.4505494505494507,,26.674641148325364,
2021Q2,p,S08000024,,S314H,,C3,,Anaesthetics,,3640,,2738,,40,,30.087912087912088,,75.21978021978022,
2021Q2,p,S08000024,,S08000024,d,C3,,Anaesthetics,,7570,,4682,,83.18681318681318,,51.45054945054945,,61.84940554821665,
2016Q2,,S08000024,,S116H,,A2,,Cardiology,,397,,368,,4.362637362637362,,4.043956043956044,,92.69521410579344,
2016Q2,,S08000024,,S308H,,A2,,Cardiology,,155,,155,,1.7032967032967032,,1.7032967032967032,,100,
2016Q2,,S08000024,,S314H,,A2,,Cardiology,,4262,,3971,,46.83516483516483,,43.637362637362635,,93.17221961520411,
2016Q2,,S08000024,,S08000024,d,A2,,Cardiology,,4814,,4494,,52.9010989010989,,49.38461538461539,,93.35272122974658,
2016Q3,,S08000024,,S116H,,A2,,Cardiology,,398,,384,,4.326086956521739,,4.173913043478261,,96.4824120603015,
2016Q3,,S08000024,,S308H,,A2,,Cardiology,,202,,202,,2.1956521739130435,,2.1956521739130435,,100,
2016Q3,,S08000024,,S314H,,A2,,Cardiology,,3928,,3566,,42.69565217391305,,38.76086956521739,,90.78411405295314,
2016Q3,,S08000024,,S08000024,d,A2,,Cardiology,,4528,,4152,,49.21739130434783,,45.130434782608695,,91.69611307420494,
2016Q4,,S08000024,,S116H,,A2,,Cardiology,,469,,258,,5.0978260869565215,,2.8043478260869565,,55.01066098081024,
2016Q4,,S08000024,,S308H,,A2,,Cardiology,,109,,109,,1.184782608695652,,1.184782608695652,,100,
2016Q4,,S08000024,,S314H,,A2,,Cardiology,,4221,,3907,,45.880434782608695,,42.46739130434783,,92.56100450130302,
2016Q4,,S08000024,,S08000024,d,A2,,Cardiology,,4799,,4274,,52.16304347826087,,46.45652173913044,,89.06022087934987,
2017Q1,,S08000024,,S116H,,A2,,Cardiology,,313,,294,,3.477777777777778,,3.2666666666666666,,93.9297124600639,
2017Q1,,S08000024,,S308H,,A2,,Cardiology,,64,,64,,0.7111111111111111,,0.7111111111111111,,100,
2017Q1,,S08000024,,S314H,,A2,,Cardiology,,4174,,3905,,46.37777777777778,,43.388888888888886,,93.5553425970292,
2017Q1,,S08000024,,S08000024,d,A2,,Cardiology,,4560,,4272,,50.666666666666664,,47.46666666666667,,93.6842105263158,
2017Q2,,S08000024,,S116H,,A2,,Cardiology,,378,,303,,4.153846153846154,,3.32967032967033,,80.15873015873015,
2017Q2,,S08000024,,S308H,,A2,,Cardiology,,94,,94,,1.032967032967033,,1.032967032967033,,100,
2017Q2,,S08000024,,S314H,,A2,,Cardiology,,3884,,3491,,42.68131868131868,,38.362637362637365,,89.88156539649846,
2017Q2,,S08000024,,S08000024,d,A2,,Cardiology,,4356,,3888,,47.86813186813187,,42.72527472527472,,89.25619834710743,
2017Q3,,S08000024,,S116H,,A2,,Cardiology,,437,,388,,4.75,,4.217391304347826,,88.78718535469108,
2017Q3,,S08000024,,S308H,,A2,,Cardiology,,82,,82,,0.8913043478260869,,0.8913043478260869,,100,
2017Q3,,S08000024,,S314H,,A2,,Cardiology,,4128,,3807,,44.869565217391305,,41.380434782608695,,92.22383720930232,
2017Q3,,S08000024,,S08000024,d,A2,,Cardiology,,4647,,4277,,50.51086956521739,,46.48913043478261,,92.03787389713794,
2017Q4,,S08000024,,S116H,,A2,,Cardiology,,399,,331,,4.336956521739131,,3.597826086956522,,82.95739348370927,
2017Q4,,S08000024,,S308H,,A2,,Cardiology,,41,,41,,0.44565217391304346,,0.44565217391304346,,100,
2017Q4,,S08000024,,S314H,,A2,,Cardiology,,3994,,3686,,43.41304347826087,,40.06521739130435,,92.28843264897348,
2017Q4,,S08000024,,S08000024,d,A2,,Cardiology,,4434,,4058,,48.19565217391305,,44.108695652173914,,91.52007216959856,
2018Q1,,S08000024,,S116H,,A2,,Cardiology,,422,,388,,4.688888888888889,,4.311111111111111,,91.9431279620853,
2018Q1,,S08000024,,S308H,,A2,,Cardiology,,83,,83,,0.9222222222222224,,0.9222222222222224,,100,
2018Q1,,S08000024,,S314H,,A2,,Cardiology,,4040,,3838,,44.888888888888886,,42.644444444444446,,95,
2018Q1,,S08000024,,S08000024,d,A2,,Cardiology,,4546,,4310,,50.51111111111111,,47.888888888888886,,94.80862296524415,
2018Q2,,S08000024,,S116H,,A2,,Cardiology,,461,,408,,5.065934065934066,,4.483516483516484,,88.50325379609545,
2018Q2,,S08000024,,S308H,,A2,,Cardiology,,70,,70,,0.7692307692307693,,0.7692307692307693,,100,
2018Q2,,S08000024,,S314H,,A2,,Cardiology,,4338,,4066,,47.67032967032967,,44.68131868131868,,93.72982941447673,
2018Q2,,S08000024,,S08000024,d,A2,,Cardiology,,4869,,4544,,53.505494505494504,,49.934065934065934,,93.32511809406448,
2018Q3,,S08000024,,S116H,,A2,,Cardiology,,617,,591,,6.706521739130435,,6.423913043478261,,95.78606158833064,
2018Q3,,S08000024,,S308H,,A2,,Cardiology,,69,,69,,0.75,,0.75,,100,
2018Q3,,S08000024,,S314H,,A2,,Cardiology,,4336,,3958,,47.130434782608695,,43.02173913043478,,91.28228782287825,
2018Q3,,S08000024,,S08000024,d,A2,,Cardiology,,5022,,4618,,54.58695652173913,,50.19565217391305,,91.95539625647152,
2018Q4,,S08000024,,S116H,,A2,,Cardiology,,494,,409,,5.369565217391305,,4.445652173913044,,82.79352226720647,
2018Q4,,S08000024,,S308H,,A2,,Cardiology,,110,,110,,1.1956521739130437,,1.1956521739130437,,100,
2018Q4,,S08000024,,S314H,,A2,,Cardiology,,4245,,3840,,46.141304347826086,,41.73913043478261,,90.45936395759718,
2018Q4,,S08000024,,S08000024,d,A2,,Cardiology,,4849,,4359,,52.70652173913044,,47.380434782608695,,89.89482367498452,
2019Q1,,S08000024,,S116H,,A2,,Cardiology,,433,,378,,4.811111111111111,,4.2,,87.29792147806006,
2019Q1,,S08000024,,S308H,,A2,,Cardiology,,193,,193,,2.1444444444444444,,2.1444444444444444,,100,
2019Q1,,S08000024,,S314H,,A2,,Cardiology,,4084,,3786,,45.37777777777778,,42.06666666666667,,92.70323212536728,
2019Q1,,S08000024,,S08000024,d,A2,,Cardiology,,4714,,4361,,52.37777777777778,,48.45555555555555,,92.51166737378024,
2019Q2,,S08000024,,S116H,,A2,,Cardiology,,467,,355,,5.131868131868132,,3.901098901098901,,76.017130620985,
2019Q2,,S08000024,,S308H,,A2,,Cardiology,,127,,127,,1.3956043956043955,,1.3956043956043955,,100,
2019Q2,,S08000024,,S314H,,A2,,Cardiology,,4291,,3964,,47.15384615384615,,43.56043956043956,,92.3793987415521,
2019Q2,,S08000024,,S08000024,d,A2,,Cardiology,,4885,,4446,,53.68131868131868,,48.857142857142854,,91.01330603889456,
2019Q3,,S08000024,,S116H,,A2,,Cardiology,,555,,461,,6.032608695652174,,5.010869565217392,,83.06306306306307,
2019Q3,,S08000024,,S308H,,A2,,Cardiology,,287,,287,,3.119565217391304,,3.119565217391304,,100,
2019Q3,,S08000024,,S314H,,A2,,Cardiology,,4472,,4076,,48.608695652173914,,44.30434782608695,,91.14490161001788,
2019Q3,,S08000024,,S08000024,d,A2,,Cardiology,,5314,,4824,,57.76086956521739,,52.43478260869565,,90.77907414377115,
2019Q4,,S08000024,,S116H,,A2,,Cardiology,,364,,345,,3.9565217391304346,,3.75,,94.78021978021978,
2019Q4,,S08000024,,S308H,,A2,,Cardiology,,355,,355,,3.858695652173913,,3.858695652173913,,100,
2019Q4,,S08000024,,S314H,,A2,,Cardiology,,4348,,3983,,47.26086956521739,,43.29347826086956,,91.60533578656852,
2019Q4,,S08000024,,S08000024,d,A2,,Cardiology,,5067,,4683,,55.07608695652174,,50.90217391304348,,92.42155121373592,
2020Q1,,S08000024,,S116H,,A2,,Cardiology,,329,,293,,3.6153846153846154,,3.21978021978022,,89.05775075987842,
2020Q1,,S08000024,,S308H,,A2,,Cardiology,,387,,387,,4.252747252747253,,4.252747252747253,,100,
2020Q1,,S08000024,,S314H,,A2,,Cardiology,,4046,,3559,,44.46153846153846,,39.10989010989011,,87.9634206623826,
2020Q1,,S08000024,,S08000024,d,A2,,Cardiology,,4762,,4239,,52.32967032967033,,46.582417582417584,,89.0172196556069,
2020Q2,,S08000024,,S116H,,A2,,Cardiology,,421,,326,,4.626373626373627,,3.5824175824175826,,77.43467933491685,
2020Q2,,S08000024,,S308H,,A2,,Cardiology,,235,,235,,2.5824175824175826,,2.5824175824175826,,100,
2020Q2,,S08000024,,S314H,,A2,,Cardiology,,3943,,3177,,43.32967032967033,,34.91208791208791,,80.57316763885368,
2020Q2,,S08000024,,S08000024,d,A2,,Cardiology,,4599,,3738,,50.53846153846154,,41.07692307692308,,81.2785388127854,
2020Q3,,S08000024,,S116H,,A2,,Cardiology,,546,,309,,5.934782608695652,,3.358695652173913,,56.59340659340659,
2020Q3,,S08000024,,S308H,,A2,,Cardiology,,273,,273,,2.967391304347826,,2.967391304347826,,100,
2020Q3,,S08000024,,S314H,,A2,,Cardiology,,4249,,3670,,46.18478260869565,,39.891304347826086,,86.37326429748177,
2020Q3,,S08000024,,S08000024,d,A2,,Cardiology,,5068,,4252,,55.08695652173913,,46.21739130434783,,83.89897395422258,
2020Q4,,S08000024,,S116H,,A2,,Cardiology,,418,,361,,4.543478260869565,,3.9239130434782608,,86.36363636363636,
