_id,Month,Country,HBT,TreatmentLocation,DepartmentType,NumberOfAttendancesAggregate,NumberOfAttendancesEpisode,NumberOfAttendancesEpisodeQF,NumberMeetingTargetAggregate,NumberMeetingTargetEpisode,NumberMeetingTargetEpisodeQF,DischargeDestinationAdmissionToSame,DischargeDestinationAdmissionToSameQF,DischargeDestinationOtherSpecialty,DischargeDestinationOtherSpecialtyQF,DischargeDestinationResidence,DischargeDestinationResidenceQF,DischargeDestinationTransfer,DischargeDestinationTransferQF,DischargeDestinationUnknown,DischargeDestinationUnknownQF,AttendanceGreater8hrs,AttendanceGreater8hrsQF,AttendanceGreater12hrs,AttendanceGreater12hrsQF
12472,201808,S92000003,S08000030,T305H,Minor Injury Unit or Other,133,133,"",133,133,"",0,"",0,"",128,"",5,"",0,"",0,"",0,""
12473,201808,S92000003,S08000030,T316H,Minor Injury Unit or Other,87,87,"",87,87,"",0,"",0,"",78,"",4,"",5,"",0,"",0,""
12474,201808,S92000003,S08000030,T319H,Minor Injury Unit or Other,566,566,"",566,566,"",0,"",0,"",540,"",26,"",0,"",0,"",0,""
12475,201808,S92000003,S08000030,T320H,Minor Injury Unit or Other,207,207,"",207,207,"",0,"",0,"",198,"",9,"",0,"",0,"",0,""
12476,201808,S92000003,S08000030,T357C,Minor Injury Unit or Other,268,268,"",268,268,"",0,"",0,"",243,"",19,"",6,"",0,"",0,""
12477,201808,S92000003,S08000028,W106H,Minor Injury Unit or Other,71,,z,71,,z,,z,,z,,z,,z,,z,,z,,z
12478,201808,S92000003,S08000028,W107H,Emergency Department,595,595,"",591,591,"",161,"",2,"",409,"",11,"",12,"",0,"",0,""
12479,201808,S92000003,S08000028,W108H,Minor Injury Unit or Other,165,165,"",165,165,"",10,"",0,"",154,"",1,"",0,"",0,"",0,""
12480,201809,S92000003,S08000015,A101H,Minor Injury Unit or Other,238,,z,235,,z,,z,,z,,z,,z,,z,,z,,z
12481,201809,S92000003,S08000015,A110H,Minor Injury Unit or Other,59,,z,58,,z,,z,,z,,z,,z,,z,,z,,z
12482,201809,S92000003,S08000015,A111H,Emergency Department,6059,6059,"",5639,5639,"",1982,"",6,"",3785,"",46,"",240,"",96,"",18,""
12483,201809,S92000003,S08000015,A210H,Emergency Department,3232,3232,"",2884,2884,"",852,"",4,"",2239,"",95,"",42,"",97,"",34,""
12484,201809,S92000003,S08000015,A216H,Minor Injury Unit or Other,77,,z,77,,z,,z,,z,,z,,z,,z,,z,,z
12485,201809,S92000003,S08000016,B103H,Minor Injury Unit or Other,6,,z,6,,z,,z,,z,,z,,z,,z,,z,,z
12486,201809,S92000003,S08000016,B105H,Minor Injury Unit or Other,68,,z,68,,z,,z,,z,,z,,z,,z,,z,,z
12487,201809,S92000003,S08000016,B114H,Minor Injury Unit or Other,8,,z,8,,z,,z,,z,,z,,z,,z,,z,,z
12488,201809,S92000003,S08000016,B118H,Minor Injury Unit or Other,43,,z,43,,z,,z,,z,,z,,z,,z,,z,,z
12489,201809,S92000003,S08000016,B120H,Emergency Department,2627,2627,"",2525,2525,"",844,"",5,"",1588,"",181,"",9,"",2,"",0,""
12490,201809,S92000003,S08000017,Y101H,Minor Injury Unit or Other,24,,z,24,,z,,z,,z,,z,,z,,z,,z,,z
12491,201809,S92000003,S08000017,Y106H,Minor Injury Unit or Other,44,,z,44,,z,,z,,z,,z,,z,,z,,z,,z
12492,201809,S92000003,S08000017,Y109H,Minor Injury Unit or Other,1,,z,1,,z,,z,,z,,z,,z,,z,,z,,z
12493,201809,S92000003,S08000017,Y110H,Minor Injury Unit or Other,9,9,"",9,9,"",0,"",0,"",8,"",1,"",0,"",0,"",0,""
12494,201809,S92000003,S08000017,Y144H,Emergency Department,1074,1074,"",990,990,"",75,"",0,"",887,"",73,"",39,"",3,"",1,""
12495,201809,S92000003,S08000017,Y146H,Emergency Department,2843,2843,"",2616,2616,"",840,"",1,"",1874,"",93,"",35,"",4,"",0,""
12496,201809,S92000003,S08000029,F704H,Emergency Department,5537,5537,"",5196,5196,"",1596,"",14,"",3751,"",121,"",55,"",7,"",0,""
12497,201809,S92000003,S08000029,F708H,Minor Injury Unit or Other,142,142,"",142,142,"",2,"",0,"",128,"",6,"",6,"",0,"",0,""
12498,201809,S92000003,S08000029,F709H,Minor Injury Unit or Other,317,317,"",317,317,"",0,"",0,"",301,"",16,"",0,"",0,"",0,""
12499,201809,S92000003,S08000029,F805H,Minor Injury Unit or Other,1752,1752,"",1751,1751,"",15,"",0,"",1569,"",152,"",16,"",1,"",0,""
12500,201809,S92000003,S08000019,V201H,Minor Injury Unit or Other,1734,1734,"",1727,1727,"",1,"",0,"",1300,"",150,"",283,"",0,"",0,""
12501,201809,S92000003,S08000019,V217H,Emergency Department,5467,5467,"",4191,4191,"",1438,"",7,"",3090,"",69,"",863,"",134,"",47,""
12502,201809,S92000003,S08000020,N101H,Emergency Department,5125,5125,"",4603,4603,"",1357,"",10,"",3235,"",26,"",497,"",14,"",1,""
12503,201809,S92000003,S08000020,N121H,Emergency Department,1533,1533,"",1524,1524,"",148,"",0,"",1352,"",0,"",33,"",0,"",0,""
12504,201809,S92000003,S08000020,N151H,Minor Injury Unit or Other,98,,z,98,,z,,z,,z,,z,,z,,z,,z,,z
12505,201809,S92000003,S08000020,N331H,Minor Injury Unit or Other,4,,z,4,,z,,z,,z,,z,,z,,z,,z,,z
12506,201809,S92000003,S08000020,N332H,Minor Injury Unit or Other,29,,z,29,,z,,z,,z,,z,,z,,z,,z,,z
12507,201809,S92000003,S08000020,N333H,Minor Injury Unit or Other,1236,,z,1236,,z,,z,,z,,z,,z,,z,,z,,z
12508,201809,S92000003,S08000020,N334H,Minor Injury Unit or Other,675,,z,674,,z,,z,,z,,z,,z,,z,,z,,z
12509,201809,S92000003,S08000020,N335H,Minor Injury Unit or Other,278,,z,278,,z,,z,,z,,z,,z,,z,,z,,z
12510,201809,S92000003,S08000020,N336H,Minor Injury Unit or Other,154,,z,154,,z,,z,,z,,z,,z,,z,,z,,z
12511,201809,S92000003,S08000020,N337H,Minor Injury Unit or Other,254,,z,249,,z,,z,,z,,z,,z,,z,,z,,z
12512,201809,S92000003,S08000020,N411H,Emergency Department,2230,2230,"",2140,2140,"",364,"",1,"",1836,"",17,"",12,"",2,"",0,""
12513,201809,S92000003,S08000020,N431H,Minor Injury Unit or Other,61,,z,61,,z,,z,,z,,z,,z,,z,,z,,z
12514,201809,S92000003,S08000020,N432H,Minor Injury Unit or Other,12,,z,12,,z,,z,,z,,z,,z,,z,,z,,z
12515,201809,S92000003,S08000020,N433H,Minor Injury Unit or Other,78,,z,78,,z,,z,,z,,z,,z,,z,,z,,z
12516,201809,S92000003,S08000020,N451H,Minor Injury Unit or Other,15,,z,15,,z,,z,,z,,z,,z,,z,,z,,z
12517,201809,S92000003,S08000020,N494H,Minor Injury Unit or Other,119,,z,119,,z,,z,,z,,z,,z,,z,,z,,z
12518,201809,S92000003,S08000020,N683C,Minor Injury Unit or Other,39,,z,39,,z,,z,,z,,z,,z,,z,,z,,z
12519,201809,S92000003,S08000031,C206H,Minor Injury Unit or Other,1527,1527,"",1491,1491,"",171,"",1,"",1255,"",90,"",10,"",0,"",0,""
12520,201809,S92000003,S08000031,C313H,Emergency Department,2635,2635,"",2441,2441,"",640,"",5,"",1835,"",48,"",107,"",5,"",0,""
12521,201809,S92000003,S08000031,C418H,Emergency Department,5574,5574,"",4836,4836,"",1708,"",12,"",3646,"",108,"",100,"",94,"",1,""
12522,201809,S92000003,S08000031,G107H,Emergency Department,8001,8001,"",6893,6893,"",2333,"",20,"",5166,"",106,"",376,"",25,"",0,""
12523,201809,S92000003,S08000031,G207H,Minor Injury Unit or Other,1823,1823,"",1822,1822,"",0,"",0,"",1662,"",129,"",32,"",0,"",0,""
12524,201809,S92000003,S08000031,G306H,Minor Injury Unit or Other,2968,2968,"",2967,2967,"",1,"",0,"",2639,"",251,"",77,"",0,"",0,""
12525,201809,S92000003,S08000031,G405H,Emergency Department,8641,8641,"",7439,7439,"",2709,"",27,"",5573,"",74,"",258,"",65,"",1,""
12526,201809,S92000003,S08000031,G513H,Emergency Department,5344,5344,"",5235,5235,"",1084,"",4,"",4239,"",5,"",12,"",2,"",0,""
12527,201809,S92000003,S08000022,C106H,Minor Injury Unit or Other,692,,z,690,,z,,z,,z,,z,,z,,z,,z,,z
12528,201809,S92000003,S08000022,C108H,Minor Injury Unit or Other,112,,z,112,,z,,z,,z,,z,,z,,z,,z,,z
12529,201809,S92000003,S08000022,C113H,Minor Injury Unit or Other,357,,z,350,,z,,z,,z,,z,,z,,z,,z,,z
12530,201809,S92000003,S08000022,C121H,Emergency Department,645,645,"",626,626,"",175,"",0,"",456,"",14,"",0,"",2,"",0,""
12531,201809,S92000003,S08000022,C122H,Minor Injury Unit or Other,491,,z,487,,z,,z,,z,,z,,z,,z,,z,,z
12532,201809,S92000003,S08000022,H101H,Minor Injury Unit or Other,207,,z,206,,z,,z,,z,,z,,z,,z,,z,,z
12533,201809,S92000003,S08000022,H103H,Emergency Department,670,670,"",639,639,"",205,"",0,"",462,"",3,"",0,"",3,"",0,""
12534,201809,S92000003,S08000022,H106H,Minor Injury Unit or Other,37,,z,37,,z,,z,,z,,z,,z,,z,,z,,z
12535,201809,S92000003,S08000022,H202H,Emergency Department,3069,3069,"",2847,2847,"",766,"",5,"",2282,"",16,"",0,"",4,"",0,""
12536,201809,S92000003,S08000022,H208H,Minor Injury Unit or Other,407,,z,407,,z,,z,,z,,z,,z,,z,,z,,z
12537,201809,S92000003,S08000022,H210H,Minor Injury Unit or Other,66,,z,66,,z,,z,,z,,z,,z,,z,,z,,z
12538,201809,S92000003,S08000022,H212H,Emergency Department,866,866,"",839,839,"",153,"",1,"",710,"",2,"",0,"",0,"",0,""
12539,201809,S92000003,S08000022,H214H,Minor Injury Unit or Other,446,,z,445,,z,,z,,z,,z,,z,,z,,z,,z
12540,201809,S92000003,S08000022,H215H,Minor Injury Unit or Other,213,,z,213,,z,,z,,z,,z,,z,,z,,z,,z
12541,201809,S92000003,S08000022,H217H,Minor Injury Unit or Other,49,,z,49,,z,,z,,z,,z,,z,,z,,z,,z
12542,201809,S92000003,S08000022,H219H,Minor Injury Unit or Other,157,,z,157,,z,,z,,z,,z,,z,,z,,z,,z
12543,201809,S92000003,S08000022,H224H,Minor Injury Unit or Other,391,,z,384,,z,,z,,z,,z,,z,,z,,z,,z
12544,201809,S92000003,S08000022,H227B,Minor Injury Unit or Other,116,,z,116,,z,,z,,z,,z,,z,,z,,z,,z
12545,201809,S92000003,S08000022,H227H,Minor Injury Unit or Other,76,,z,75,,z,,z,,z,,z,,z,,z,,z,,z
12546,201809,S92000003,S08000032,L106H,Emergency Department,5689,5689,"",5290,5290,"",1773,"",1,"",3752,"",110,"",53,"",11,"",0,""
12547,201809,S92000003,S08000032,L206H,Minor Injury Unit or Other,67,,z,67,,z,,z,,z,,z,,z,,z,,z,,z
12548,201809,S92000003,S08000032,L207H,Minor Injury Unit or Other,62,,z,62,,z,,z,,z,,z,,z,,z,,z,,z
12549,201809,S92000003,S08000032,L302H,Emergency Department,5445,5445,"",4945,4945,"",1483,"",4,"",3863,"",77,"",18,"",40,"",11,""
12550,201809,S92000003,S08000032,L308H,Emergency Department,5970,5970,"",5356,5356,"",1708,"",6,"",4143,"",72,"",41,"",39,"",2,""
12551,201809,S92000003,S08000024,S108H,Minor Injury Unit or Other,181,,z,181,,z,,z,,z,,z,,z,,z,,z,,z
12552,201809,S92000003,S08000024,S116H,Minor Injury Unit or Other,3951,3951,"",3479,3479,"",1019,"",1,"",2920,"",11,"",0,"",97,"",47,""
12553,201809,S92000003,S08000024,S308H,Emergency Department,4909,4909,"",4269,4269,"",1003,"",6,"",3819,"",81,"",0,"",73,"",11,""
12554,201809,S92000003,S08000024,S314H,Emergency Department,10111,10111,"",7601,7601,"",2692,"",12,"",7241,"",166,"",0,"",289,"",63,""
12555,201809,S92000003,S08000024,S319H,Emergency Department,3966,3966,"",3766,3766,"",554,"",0,"",3412,"",0,"",0,"",4,"",0,""
12556,201809,S92000003,S08000025,R103H,Emergency Department,572,572,"",536,536,"",157,"",2,"",407,"",1,"",5,"",2,"",0,""
12557,201809,S92000003,S08000026,Z102H,Emergency Department,589,589,"",569,569,"",147,"",0,"",435,"",3,"",4,"",0,"",0,""
12558,201809,S92000003,S08000030,T101H,Emergency Department,4354,4354,"",4210,4210,"",1297,"",8,"",2749,"",226,"",74,"",0,"",0,""
12559,201809,S92000003,S08000030,T202H,Emergency Department,2258,2258,"",2165,2165,"",361,"",4,"",1542,"",331,"",20,"",1,"",0,""
12560,201809,S92000003,S08000030,T205H,Minor Injury Unit or Other,42,42,"",42,42,"",0,"",0,"",34,"",6,"",2,"",0,"",0,""
12561,201809,S92000003,S08000030,T209H,Minor Injury Unit or Other,279,279,"",279,279,"",0,"",0,"",264,"",14,"",1,"",0,"",0,""
12562,201809,S92000003,S08000030,T304H,Minor Injury Unit or Other,1382,1382,"",1382,1382,"",0,"",0,"",1268,"",114,"",0,"",0,"",0,""
12563,201809,S92000003,S08000030,T305H,Minor Injury Unit or Other,108,108,"",108,108,"",0,"",0,"",104,"",3,"",1,"",0,"",0,""
12564,201809,S92000003,S08000030,T316H,Minor Injury Unit or Other,76,76,"",76,76,"",0,"",0,"",72,"",3,"",1,"",0,"",0,""
12565,201809,S92000003,S08000030,T319H,Minor Injury Unit or Other,497,497,"",497,497,"",0,"",0,"",485,"",12,"",0,"",0,"",0,""
12566,201809,S92000003,S08000030,T320H,Minor Injury Unit or Other,149,149,"",149,149,"",0,"",0,"",139,"",10,"",0,"",0,"",0,""
12567,201809,S92000003,S08000030,T357C,Minor Injury Unit or Other,270,270,"",270,270,"",0,"",1,"",251,"",18,"",0,"",0,"",0,""
12568,201809,S92000003,S08000028,W106H,Minor Injury Unit or Other,53,,z,53,,z,,z,,z,,z,,z,,z,,z,,z
12569,201809,S92000003,S08000028,W107H,Emergency Department,540,540,"",528,528,"",149,"",0,"",381,"",4,"",6,"",0,"",0,""
12570,201809,S92000003,S08000028,W108H,Minor Injury Unit or Other,195,195,"",194,194,"",14,"",0,"",180,"",1,"",0,"",0,"",0,""
12571,201810,S92000003,S08000015,A101H,Minor Injury Unit or Other,231,,z,227,,z,,z,,z,,z,,z,,z,,z,,z
12572,201810,S92000003,S08000015,A110H,Minor Injury Unit or Other,51,,z,48,,z,,z,,z,,z,,z,,z,,z,,z
12573,201810,S92000003,S08000015,A111H,Emergency Department,6216,6216,"",5899,5899,"",2144,"",8,"",3744,"",43,"",277,"",63,"",7,""
12574,201810,S92000003,S08000015,A210H,Emergency Department,3166,3166,"",2881,2881,"",825,"",10,"",2190,"",92,"",49,"",52,"",6,""
12575,201810,S92000003,S08000015,A216H,Minor Injury Unit or Other,80,,z,80,,z,,z,,z,,z,,z,,z,,z,,z
12576,201810,S92000003,S08000016,B103H,Minor Injury Unit or Other,14,,z,14,,z,,z,,z,,z,,z,,z,,z,,z
12577,201810,S92000003,S08000016,B105H,Minor Injury Unit or Other,73,,z,73,,z,,z,,z,,z,,z,,z,,z,,z
12578,201810,S92000003,S08000016,B114H,Minor Injury Unit or Other,9,,z,9,,z,,z,,z,,z,,z,,z,,z,,z
12579,201810,S92000003,S08000016,B118H,Minor Injury Unit or Other,39,,z,39,,z,,z,,z,,z,,z,,z,,z,,z
12580,201810,S92000003,S08000016,B120H,Emergency Department,2726,2726,"",2573,2573,"",907,"",4,"",1653,"",151,"",11,"",7,"",2,""
12581,201810,S92000003,S08000017,Y101H,Minor Injury Unit or Other,14,,z,14,,z,,z,,z,,z,,z,,z,,z,,z
12582,201810,S92000003,S08000017,Y106H,Minor Injury Unit or Other,37,,z,37,,z,,z,,z,,z,,z,,z,,z,,z
12583,201810,S92000003,S08000017,Y109H,Minor Injury Unit or Other,1,,z,1,,z,,z,,z,,z,,z,,z,,z,,z
12584,201810,S92000003,S08000017,Y110H,Minor Injury Unit or Other,6,6,"",6,6,"",0,"",0,"",6,"",0,"",0,"",0,"",0,""
12585,201810,S92000003,S08000017,Y144H,Emergency Department,1078,1078,"",993,993,"",77,"",1,"",888,"",70,"",42,"",9,"",1,""
12586,201810,S92000003,S08000017,Y146H,Emergency Department,2725,2725,"",2608,2608,"",837,"",5,"",1775,"",77,"",31,"",4,"",0,""
12587,201810,S92000003,S08000029,F704H,Emergency Department,5479,5479,"",5167,5167,"",1657,"",8,"",3625,"",144,"",45,"",9,"",0,""
12588,201810,S92000003,S08000029,F708H,Minor Injury Unit or Other,156,156,"",156,156,"",0,"",0,"",144,"",5,"",7,"",0,"",0,""
12589,201810,S92000003,S08000029,F709H,Minor Injury Unit or Other,313,313,"",313,313,"",0,"",0,"",300,"",11,"",2,"",0,"",0,""
12590,201810,S92000003,S08000029,F805H,Minor Injury Unit or Other,1603,1603,"",1596,1596,"",19,"",0,"",1458,"",114,"",12,"",0,"",0,""
12591,201810,S92000003,S08000019,V201H,Minor Injury Unit or Other,1692,1692,"",1672,1672,"",0,"",0,"",1268,"",155,"",269,"",0,"",0,""
12592,201810,S92000003,S08000019,V217H,Emergency Department,5370,5370,"",4197,4197,"",1438,"",10,"",3084,"",81,"",757,"",127,"",36,""
12593,201810,S92000003,S08000020,N101H,Emergency Department,5076,5076,"",4683,4683,"",1344,"",14,"",3278,"",19,"",421,"",7,"",0,""
12594,201810,S92000003,S08000020,N121H,Emergency Department,1163,1163,"",1153,1153,"",123,"",0,"",998,"",0,"",42,"",0,"",0,""
12595,201810,S92000003,S08000020,N151H,Minor Injury Unit or Other,102,,z,102,,z,,z,,z,,z,,z,,z,,z,,z
12596,201810,S92000003,S08000020,N331H,Minor Injury Unit or Other,4,,z,4,,z,,z,,z,,z,,z,,z,,z,,z
12597,201810,S92000003,S08000020,N332H,Minor Injury Unit or Other,30,,z,30,,z,,z,,z,,z,,z,,z,,z,,z
12598,201810,S92000003,S08000020,N333H,Minor Injury Unit or Other,1186,,z,1184,,z,,z,,z,,z,,z,,z,,z,,z
12599,201810,S92000003,S08000020,N334H,Minor Injury Unit or Other,544,,z,541,,z,,z,,z,,z,,z,,z,,z,,z
12600,201810,S92000003,S08000020,N335H,Minor Injury Unit or Other,263,,z,261,,z,,z,,z,,z,,z,,z,,z,,z
12601,201810,S92000003,S08000020,N336H,Minor Injury Unit or Other,129,,z,129,,z,,z,,z,,z,,z,,z,,z,,z
12602,201810,S92000003,S08000020,N337H,Minor Injury Unit or Other,277,,z,272,,z,,z,,z,,z,,z,,z,,z,,z
12603,201810,S92000003,S08000020,N411H,Emergency Department,1850,1850,"",1757,1757,"",377,"",4,"",1445,"",11,"",13,"",4,"",1,""
12604,201810,S92000003,S08000020,N431H,Minor Injury Unit or Other,47,,z,47,,z,,z,,z,,z,,z,,z,,z,,z
12605,201810,S92000003,S08000020,N432H,Minor Injury Unit or Other,25,,z,25,,z,,z,,z,,z,,z,,z,,z,,z
12606,201810,S92000003,S08000020,N433H,Minor Injury Unit or Other,98,,z,98,,z,,z,,z,,z,,z,,z,,z,,z
12607,201810,S92000003,S08000020,N451H,Minor Injury Unit or Other,20,,z,20,,z,,z,,z,,z,,z,,z,,z,,z
12608,201810,S92000003,S08000020,N494H,Minor Injury Unit or Other,72,,z,72,,z,,z,,z,,z,,z,,z,,z,,z
12609,201810,S92000003,S08000020,N683C,Minor Injury Unit or Other,43,,z,43,,z,,z,,z,,z,,z,,z,,z,,z
12610,201810,S92000003,S08000031,C206H,Minor Injury Unit or Other,1463,1463,"",1439,1439,"",211,"",0,"",1158,"",79,"",15,"",1,"",0,""
12611,201810,S92000003,S08000031,C313H,Emergency Department,2792,2792,"",2506,2506,"",703,"",2,"",1961,"",37,"",89,"",16,"",0,""
12612,201810,S92000003,S08000031,C418H,Emergency Department,5610,5610,"",4851,4851,"",1828,"",7,"",3551,"",105,"",119,"",126,"",1,""
12613,201810,S92000003,S08000031,G107H,Emergency Department,8120,8120,"",7295,7295,"",2436,"",17,"",5175,"",127,"",365,"",20,"",1,""
12614,201810,S92000003,S08000031,G207H,Minor Injury Unit or Other,1798,1798,"",1798,1798,"",0,"",0,"",1652,"",111,"",35,"",0,"",0,""
12615,201810,S92000003,S08000031,G306H,Minor Injury Unit or Other,2924,2924,"",2924,2924,"",0,"",0,"",2632,"",240,"",52,"",0,"",0,""
12616,201810,S92000003,S08000031,G405H,Emergency Department,8714,8714,"",7449,7449,"",2770,"",21,"",5586,"",68,"",269,"",55,"",1,""
12617,201810,S92000003,S08000031,G513H,Emergency Department,5409,5409,"",5275,5275,"",1176,"",0,"",4219,"",3,"",11,"",1,"",0,""
12618,201810,S92000003,S08000022,C106H,Minor Injury Unit or Other,703,,z,700,,z,,z,,z,,z,,z,,z,,z,,z
12619,201810,S92000003,S08000022,C108H,Minor Injury Unit or Other,84,,z,84,,z,,z,,z,,z,,z,,z,,z,,z
12620,201810,S92000003,S08000022,C113H,Minor Injury Unit or Other,305,,z,298,,z,,z,,z,,z,,z,,z,,z,,z
12621,201810,S92000003,S08000022,C121H,Emergency Department,602,602,"",584,584,"",170,"",2,"",418,"",12,"",0,"",1,"",1,""
12622,201810,S92000003,S08000022,C122H,Minor Injury Unit or Other,444,,z,437,,z,,z,,z,,z,,z,,z,,z,,z
12623,201810,S92000003,S08000022,H101H,Minor Injury Unit or Other,148,,z,148,,z,,z,,z,,z,,z,,z,,z,,z
12624,201810,S92000003,S08000022,H103H,Emergency Department,680,680,"",658,658,"",198,"",1,"",479,"",2,"",0,"",1,"",0,""
12625,201810,S92000003,S08000022,H106H,Minor Injury Unit or Other,36,,z,36,,z,,z,,z,,z,,z,,z,,z,,z
12626,201810,S92000003,S08000022,H202H,Emergency Department,2842,2842,"",2679,2679,"",713,"",4,"",2113,"",12,"",0,"",4,"",0,""
12627,201810,S92000003,S08000022,H208H,Minor Injury Unit or Other,401,,z,401,,z,,z,,z,,z,,z,,z,,z,,z
12628,201810,S92000003,S08000022,H210H,Minor Injury Unit or Other,50,,z,50,,z,,z,,z,,z,,z,,z,,z,,z
12629,201810,S92000003,S08000022,H212H,Emergency Department,750,750,"",729,729,"",139,"",1,"",604,"",6,"",0,"",2,"",0,""
12630,201810,S92000003,S08000022,H214H,Minor Injury Unit or Other,356,,z,356,,z,,z,,z,,z,,z,,z,,z,,z
12631,201810,S92000003,S08000022,H215H,Minor Injury Unit or Other,169,,z,169,,z,,z,,z,,z,,z,,z,,z,,z
12632,201810,S92000003,S08000022,H217H,Minor Injury Unit or Other,38,,z,38,,z,,z,,z,,z,,z,,z,,z,,z
12633,201810,S92000003,S08000022,H219H,Minor Injury Unit or Other,156,,z,156,,z,,z,,z,,z,,z,,z,,z,,z
12634,201810,S92000003,S08000022,H224H,Minor Injury Unit or Other,316,,z,311,,z,,z,,z,,z,,z,,z,,z,,z
12635,201810,S92000003,S08000022,H227B,Minor Injury Unit or Other,130,,z,130,,z,,z,,z,,z,,z,,z,,z,,z
12636,201810,S92000003,S08000022,H227H,Minor Injury Unit or Other,76,,z,74,,z,,z,,z,,z,,z,,z,,z,,z
12637,201810,S92000003,S08000032,L106H,Emergency Department,5872,5872,"",5586,5586,"",1885,"",4,"",3854,"",93,"",36,"",18,"",2,""
12638,201810,S92000003,S08000032,L206H,Minor Injury Unit or Other,54,,z,54,,z,,z,,z,,z,,z,,z,,z,,z
12639,201810,S92000003,S08000032,L207H,Minor Injury Unit or Other,45,,z,45,,z,,z,,z,,z,,z,,z,,z,,z
12640,201810,S92000003,S08000032,L302H,Emergency Department,5392,5392,"",4794,4794,"",1601,"",3,"",3703,"",71,"",14,"",112,"",34,""
12641,201810,S92000003,S08000032,L308H,Emergency Department,5991,5991,"",5326,5326,"",1813,"",11,"",4064,"",74,"",29,"",40,"",7,""
12642,201810,S92000003,S08000024,S108H,Minor Injury Unit or Other,181,,z,181,,z,,z,,z,,z,,z,,z,,z,,z
12643,201810,S92000003,S08000024,S116H,Minor Injury Unit or Other,4066,4066,"",3745,3745,"",1148,"",0,"",2916,"",2,"",0,"",43,"",18,""
12644,201810,S92000003,S08000024,S308H,Emergency Department,4791,4791,"",4211,4211,"",1053,"",3,"",3674,"",61,"",0,"",64,"",8,""
12645,201810,S92000003,S08000024,S314H,Emergency Department,10190,10190,"",8761,8761,"",2775,"",9,"",7289,"",117,"",0,"",173,"",33,""
12646,201810,S92000003,S08000024,S319H,Emergency Department,4024,4024,"",3858,3858,"",609,"",0,"",3414,"",1,"",0,"",8,"",0,""
12647,201810,S92000003,S08000025,R103H,Emergency Department,493,493,"",470,470,"",140,"",0,"",347,"",5,"",1,"",0,"",0,""
12648,201810,S92000003,S08000026,Z102H,Emergency Department,653,653,"",626,626,"",162,"",0,"",481,"",4,"",6,"",1,"",0,""
12649,201810,S92000003,S08000030,T101H,Emergency Department,4041,4041,"",3954,3954,"",1211,"",5,"",2558,"",217,"",50,"",0,"",0,""
12650,201810,S92000003,S08000030,T202H,Emergency Department,2030,2030,"",1999,1999,"",330,"",2,"",1392,"",282,"",24,"",1,"",0,""
12651,201810,S92000003,S08000030,T205H,Minor Injury Unit or Other,40,40,"",40,40,"",0,"",0,"",34,"",2,"",4,"",0,"",0,""
12652,201810,S92000003,S08000030,T209H,Minor Injury Unit or Other,252,252,"",252,252,"",0,"",0,"",242,"",10,"",0,"",0,"",0,""
12653,201810,S92000003,S08000030,T304H,Minor Injury Unit or Other,1192,1192,"",1192,1192,"",0,"",0,"",1054,"",134,"",4,"",0,"",0,""
12654,201810,S92000003,S08000030,T305H,Minor Injury Unit or Other,99,99,"",99,99,"",0,"",0,"",92,"",7,"",0,"",0,"",0,""
12655,201810,S92000003,S08000030,T316H,Minor Injury Unit or Other,60,60,"",60,60,"",0,"",0,"",51,"",7,"",2,"",0,"",0,""
12656,201810,S92000003,S08000030,T319H,Minor Injury Unit or Other,526,526,"",526,526,"",0,"",0,"",501,"",24,"",1,"",0,"",0,""
12657,201810,S92000003,S08000030,T320H,Minor Injury Unit or Other,68,68,"",68,68,"",0,"",0,"",63,"",5,"",0,"",0,"",0,""
12658,201810,S92000003,S08000030,T357C,Minor Injury Unit or Other,256,256,"",256,256,"",0,"",1,"",233,"",22,"",0,"",0,"",0,""
12659,201810,S92000003,S08000028,W106H,Minor Injury Unit or Other,62,,z,62,,z,,z,,z,,z,,z,,z,,z,,z
12660,201810,S92000003,S08000028,W107H,Emergency Department,514,514,"",509,509,"",150,"",1,"",339,"",12,"",12,"",0,"",0,""
12661,201810,S92000003,S08000028,W108H,Minor Injury Unit or Other,149,149,"",149,149,"",15,"",0,"",133,"",1,"",0,"",0,"",0,""
12662,201811,S92000003,S08000015,A101H,Minor Injury Unit or Other,177,,z,174,,z,,z,,z,,z,,z,,z,,z,,z
12663,201811,S92000003,S08000015,A110H,Minor Injury Unit or Other,38,,z,38,,z,,z,,z,,z,,z,,z,,z,,z
12664,201811,S92000003,S08000015,A111H,Emergency Department,6021,6021,"",5601,5601,"",2166,"",6,"",3505,"",42,"",302,"",111,"",25,""
